timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505946545000,105.70,0.00,12226584,11196356,5808,2482360,69546928,11836,0,0,1015416,454848,46991428,18802452,70332,1835632,0,0,0,2298548,28.58,0.00,0.00
1505946645000,107.03,0.00,12527404,11486976,5740,2517308,70420496,13400,0,0,1031664,466832,46527076,19266804,72988,1890884,0,0,0,2370388,29.28,0.00,0.00
1505946745000,116.36,0.00,13919264,12866268,5672,2565288,76557412,14392,0,0,1059344,482336,44956644,20837236,78132,1941160,0,0,0,2446476,31.67,0.00,0.00
1505946845000,111.26,0.00,13042516,12006124,5804,2591092,73199820,9328,0,0,1074916,490288,45670704,20123176,74424,1982952,0,0,0,2481756,30.59,0.00,0.00
1505946945000,111.80,0.00,13330068,12271096,5808,2618664,73556924,9392,0,0,1088660,500896,45282600,20511280,75152,2022880,0,0,0,2547472,31.18,0.00,0.00
1505947045000,125.95,0.00,14824152,13748360,5740,2657712,82870584,12080,0,0,1104892,517056,43623256,22170624,83548,2074316,0,0,0,2623608,33.70,0.00,0.00
1505947145000,114.48,0.00,13875264,12793032,5740,2689044,75323576,14020,0,0,1123032,523696,44447436,21346444,78152,2113976,0,0,0,2688556,32.44,0.00,0.00
1505947245000,116.22,0.00,14199144,13108032,5808,2716372,76463624,10948,0,0,1138760,533152,43977964,21815916,85352,2152648,0,0,0,2725716,33.16,0.00,0.00
1505947345000,118.25,0.00,14519508,13448500,5804,2743780,77800060,11388,0,0,1154368,544256,43500188,22293692,80216,2191376,0,0,0,2788624,33.88,0.00,0.00
1505947445000,121.09,0.00,14949268,13854792,5808,2756464,79672428,4464,0,0,1160920,550512,43053304,22740576,81236,2201400,0,0,0,2798844,34.56,0.00,0.00
1505947545000,125.99,0.00,15428700,14320948,5808,2766656,82895768,4424,0,0,1160948,555152,42524220,23269660,98996,2208128,0,0,0,2832252,35.37,0.00,0.00
1505947645000,126.82,0.00,15943680,14828600,5808,2780716,83439216,5148,0,0,1163256,558944,42016692,23777188,85232,2211148,0,0,0,2832388,36.14,0.00,0.00
1505947745000,129.82,0.00,16407584,15284144,5808,2795692,85415592,6736,0,0,1173888,563088,41490704,24303176,120800,2216052,0,0,0,2833028,36.94,0.00,0.00
1505947845000,132.34,0.00,16834700,15706892,5808,2804600,87072280,5764,0,0,1175496,567088,41068760,24725120,89592,2219728,0,0,0,2833148,37.58,0.00,0.00
1505947945000,134.65,0.00,17242672,16107496,5808,2817208,88591820,6308,0,0,1180188,570448,40643720,25150160,90876,2224756,0,0,0,2833264,38.23,0.00,0.00
1505948045000,137.75,0.00,17704652,16556228,5808,2841860,90632112,9876,0,0,1188436,576912,40107024,25686856,94268,2249320,0,0,0,2847076,39.04,0.00,0.00
1505948145000,176.63,0.00,19459388,18297212,5808,2854176,116212004,2032,0,0,1186912,593664,38285652,27508228,108448,2271392,0,0,0,2847200,41.81,0.00,0.00
1505948245000,176.60,0.00,19460432,18298096,5808,2854292,116194556,2044,0,0,1186904,593504,38284156,27509724,108268,2272100,0,0,0,2847200,41.81,0.00,0.00
1505948345000,176.60,0.00,19464584,18302152,5808,2854392,116194520,2044,0,0,1186908,593504,38279824,27514056,108268,2270604,0,0,0,2847200,41.82,0.00,0.00
