timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943645000,105.78,0.00,3279204,2300548,2124,1323484,17207080,832,0,0,288260,34112,12037424,4229264,37808,265376,0,0,0,45152,26.00,0.00,0.00
1505943745000,124.91,0.00,3688456,2685356,2124,1354444,20319380,796,0,0,294508,39968,11553604,4713084,43360,297100,0,0,0,45348,28.97,0.00,0.00
1505943845000,142.60,0.00,4072764,3065348,2124,1360772,23195828,736,0,0,296584,45392,11111692,5154996,48928,320768,0,0,0,49708,31.69,0.00,0.00
1505943945000,149.20,0.00,4220152,3211484,2124,1362820,24270268,464,0,0,297204,47360,10942576,5324112,51024,330016,0,0,0,49800,32.73,0.00,0.00
1505944045000,164.60,0.00,4538616,3527640,2124,1366644,26775296,784,0,0,298464,52080,10574088,5692600,55820,350852,0,0,0,49980,35.00,0.00,0.00
1505944145000,175.72,0.00,4770152,3757112,2124,1369720,28584104,700,0,0,299412,55504,10305448,5961240,59232,366420,0,0,0,50176,36.65,0.00,0.00
1505944245000,188.44,0.00,5042080,4025884,2124,1373728,30652900,620,0,0,300156,59408,9990860,6275828,63408,385000,0,0,0,50308,38.58,0.00,0.00
1505944345000,197.83,0.00,5218956,4200816,2124,1384792,32180392,576,0,0,309192,62208,9777160,6489528,66084,397016,0,0,0,54548,39.89,0.00,0.00
1505944445000,213.47,0.00,5538696,4517616,2124,1389420,34724808,784,0,0,310704,67008,9406352,6860336,70968,418048,0,0,0,54744,42.17,0.00,0.00
1505944545000,219.92,0.00,5679840,4656816,2124,1391992,35774288,520,0,0,311356,68976,9242132,7024556,72980,428184,0,0,0,54892,43.18,0.00,0.00
1505944645000,239.84,0.00,6091280,5063924,2124,1398616,39013924,960,0,0,313488,75024,8765964,7500724,79240,455672,0,0,0,55112,46.11,0.00,0.00
1505944745000,257.03,0.00,6469088,5437644,2124,1404744,41809884,596,0,0,315384,80240,8330480,7936208,84828,479896,0,0,0,55368,48.79,0.00,0.00
1505944845000,273.53,0.00,6801276,5765400,2124,1411148,44495000,848,0,0,317364,85280,7943948,8322740,89828,503788,0,0,0,59656,51.16,0.00,0.00
1505944945000,282.35,0.00,7000808,5961896,2124,1414972,45928208,612,0,0,317944,87952,7713884,8552804,92420,516876,0,0,0,59736,52.58,0.00,0.00
1505945045000,288.94,0.00,7147212,6106864,2124,1417032,47001620,816,0,0,318484,89984,7546300,8720388,94548,526324,0,0,0,59884,53.61,0.00,0.00
1505945145000,298.01,0.00,7339616,6297388,2124,1419668,48475644,792,0,0,319204,92736,7320704,8945984,97360,539300,0,0,0,63232,55.00,0.00,0.00
1505945245000,306.57,0.00,7498548,6448412,2124,1421980,49869284,708,0,0,319768,94944,7140652,9126036,100244,549292,0,0,0,60108,56.10,0.00,0.00
1505945345000,317.74,0.00,7758760,6712432,2124,1425668,51686068,804,0,0,320952,98848,6837792,9428896,103512,567144,0,0,0,60204,57.96,0.00,0.00
1505945445000,322.25,0.00,7858564,6810792,2124,1427652,52418704,988,0,0,321336,100128,6721808,9544880,104868,574756,0,0,0,60344,58.68,0.00,0.00
1505945545000,331.05,0.00,8037868,6987472,2124,1430760,53851056,860,0,0,321856,102800,6514696,9751992,107620,587032,0,0,0,64516,59.95,0.00,0.00
1505945645000,337.80,0.00,8178440,7126276,2124,1433352,54949448,728,0,0,322520,104816,6350140,9916548,109712,597452,0,0,0,64688,60.96,0.00,0.00
1505945745000,344.39,0.00,8319072,7264904,2124,1436072,56021536,120,0,0,323164,106848,6187508,10079180,111764,607156,0,0,0,64784,61.96,0.00,0.00
1505945845000,357.69,0.00,8597176,7539524,2124,1441080,58184700,1168,0,0,324544,110928,5863908,10402780,115932,627292,0,0,0,65040,63.95,0.00,0.00
1505945945000,366.19,0.00,8739892,7679684,2124,1444388,59566800,1212,0,0,325268,112992,5696436,10570252,118636,637980,0,0,0,65224,64.98,0.00,0.00
1505946045000,386.71,0.00,9212248,8146908,2124,1460456,62905152,1424,0,0,335956,119872,5136240,11130448,125352,671036,0,0,0,69696,68.42,0.00,0.00
1505946145000,393.35,0.00,9359988,8289044,2124,1464336,63985268,104,0,0,336368,121840,4965096,11301592,126836,681444,0,0,0,74148,69.48,0.00,0.00
1505946245000,406.62,0.00,9628932,8556412,2124,1469760,66143544,1008,0,0,337944,125808,4654524,11612164,131056,701480,0,0,0,69888,71.39,0.00,0.00
1505946345000,417.92,0.00,9865012,8790088,2124,1473620,67982324,128,0,0,339328,129232,4381048,11885640,134512,717756,0,0,0,69904,73.07,0.00,0.00
1505946445000,422.21,0.00,9959208,8882652,2124,1475876,68680380,1056,0,0,339884,130544,4271400,11995288,135932,724344,0,0,0,69952,73.74,0.00,0.00
1505946545000,426.73,0.00,10055532,8977404,2124,1477816,69415484,920,0,0,340236,131888,4159008,12107680,137256,731872,0,0,0,70088,74.43,0.00,0.00
1505946645000,433.29,0.00,10198632,9118920,2124,1480024,70481288,908,0,0,340784,133888,3991104,12275584,139308,741696,0,0,0,70192,75.46,0.00,0.00
1505946745000,437.67,0.00,10280968,9199108,2124,1482284,71194300,356,0,0,340904,135248,3895696,12370992,140680,748648,0,0,0,70252,76.05,0.00,0.00
1505946845000,446.53,0.00,10457848,9373928,2124,1485224,72635832,1084,0,0,341656,137968,3687624,12579064,143404,762328,0,0,0,70324,77.33,0.00,0.00
1505946945000,448.76,0.00,10518196,9432856,2124,1486768,72998320,1072,0,0,341904,138640,3618628,12648060,144108,766056,0,0,0,70392,77.75,0.00,0.00
1505947045000,456.16,0.00,10685336,9598332,2124,1489236,74202384,1044,0,0,342504,140880,3429044,12837644,146876,777052,0,0,0,70512,78.92,0.00,0.00
1505947145000,464.30,0.00,10835820,9746672,2124,1492116,75526660,1148,0,0,343308,143408,3248904,13017784,148916,789988,0,0,0,74668,80.03,0.00,0.00
1505947245000,469.84,0.00,10991816,9900920,2124,1494396,76427152,1324,0,0,343752,145088,3070244,13196444,150884,797768,0,0,0,79840,81.13,0.00,0.00
1505947345000,478.45,0.00,11149312,10055208,2124,1498244,77827768,1324,0,0,344400,147664,2887852,13378836,153788,811676,0,0,0,74856,82.25,0.00,0.00
1505947445000,489.65,0.00,11314384,10215528,2124,1510192,79649172,168,0,0,353484,150176,2684252,13582436,156424,825188,0,0,0,74996,83.50,0.00,0.00
1505947545000,495.00,0.00,11458064,10358632,2124,1513880,80520012,1268,0,0,354180,152288,2516112,13750576,158084,836932,0,0,0,75192,84.53,0.00,0.00
1505947645000,506.44,0.00,11731116,10627740,2124,1519168,82380204,1548,0,0,355616,156320,2196856,14069832,162068,857216,0,0,0,75360,86.49,0.00,0.00
1505947745000,513.29,0.00,11908628,10802216,2124,1522776,83494944,1024,0,0,356368,158368,1988088,14278600,164308,869548,0,0,0,81244,87.78,0.00,0.00
1505947845000,532.32,0.00,12217256,11106268,2124,1529248,86591248,1388,0,0,358152,163232,1630164,14636524,170300,893224,0,0,0,79764,89.98,0.00,0.00
1505947945000,537.75,0.00,12402344,11287580,2124,1533716,87473728,1540,0,0,358904,165840,1415088,14851600,171316,907524,0,0,0,79872,91.30,0.00,0.00
1505948045000,544.20,0.00,12513572,11397052,2124,1536544,88523036,1228,0,0,359488,167232,1287104,14979584,173724,915244,0,0,0,79908,92.09,0.00,0.00
1505948145000,557.23,0.00,12771224,11651096,2124,1541408,90642904,180,0,0,361136,171200,983584,15283104,177872,935304,0,0,0,80020,93.95,0.00,0.00
1505948245000,559.79,0.00,12858872,11737912,2124,1543252,91059880,4,0,0,361720,172560,880912,15385776,178672,942436,0,0,0,80016,94.58,0.00,0.00
1505948345000,559.91,0.00,12865568,11744000,2124,1543880,91079444,64,0,0,361728,172592,874044,15392644,178688,942664,0,0,0,80020,94.63,0.00,0.00
