timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505946945000,111.99,0.00,12852064,11812620,4352,2743524,73681276,12928,0,0,1231128,501328,45604260,20189620,74312,2035496,0,0,0,2543380,30.69,0.00,0.00
1505947045000,113.13,0.00,13115244,12063588,4420,2780740,74433340,12952,0,0,1249880,512496,45183920,20609960,78064,2082860,0,0,0,2616476,31.33,0.00,0.00
1505947145000,114.51,0.00,13356080,12296060,4420,2810964,75337636,9104,0,0,1265148,522592,44809200,20984680,76152,2123468,0,0,0,2683396,31.89,0.00,0.00
1505947245000,116.11,0.00,13616856,12555900,4352,2844116,76396244,11204,0,0,1286616,535712,44386660,21407220,77384,2170992,0,0,0,2756528,32.54,0.00,0.00
1505947345000,118.23,0.00,13921308,12856088,4420,2869868,77789872,8696,0,0,1301384,545056,43961344,21832536,79096,2202520,0,0,0,2781624,33.18,0.00,0.00
1505947445000,122.74,0.00,14355444,13283268,4420,2881292,80756212,5012,0,0,1305820,550592,43493364,22300516,81556,2210840,0,0,0,2787460,33.89,0.00,0.00
1505947545000,125.38,0.00,14862068,13780308,4420,2892220,82489252,5644,0,0,1307604,555040,42950604,22843276,94668,2217804,0,0,0,2820876,34.72,0.00,0.00
1505947645000,126.81,0.00,15259084,14168344,4420,2903020,83436404,5568,0,0,1309228,558880,42546076,23247804,84092,2219012,0,0,0,2821012,35.33,0.00,0.00
1505947745000,129.55,0.00,15710660,14603704,4420,2913692,85238268,5532,0,0,1310760,562896,42070892,23722988,85936,2223720,0,0,0,2827360,36.06,0.00,0.00
1505947845000,132.37,0.00,16149092,15041648,4420,2923664,87094640,5128,0,0,1312356,567072,41614012,24179868,87956,2228948,0,0,0,2822052,36.75,0.00,0.00
1505947945000,134.44,0.00,16551072,15433040,4420,2938596,88455616,5052,0,0,1317116,570096,41192428,24601452,89300,2232708,0,0,0,2821888,37.39,0.00,0.00
1505948045000,136.34,0.00,16989448,15860840,4420,2968376,89704988,4892,0,0,1334508,576592,40672528,25121352,90860,2256332,0,0,0,2837012,38.18,0.00,0.00
1505948145000,176.62,0.00,18764644,17624408,4420,2980472,116205832,1992,0,0,1333096,593552,38842876,26951004,106964,2280376,0,0,0,2836848,40.96,0.00,0.00
1505948245000,176.62,0.00,18762824,17622292,4420,2980568,116205816,2072,0,0,1333104,593456,38843556,26950324,106964,2279320,0,0,0,2836852,40.96,0.00,0.00
1505948345000,176.62,0.00,18762956,17622332,4420,2980672,116205852,2032,0,0,1333116,593440,38843024,26950856,106964,2279464,0,0,0,2836848,40.96,0.00,0.00
