timestamp_ms,1-/usr/lib/systemd/systemd_--switched-root,1009-/usr/bin/python_-Es_/usr/sbin/tuned_-l_-,10912-/usr/bin/dockerd-current_--add-runtime_d,10924-/usr/bin/docker-containerd-current_-l_un,11072-/usr/sbin/NetworkManager_--no-daemon,11108-/sbin/dhclient_-d_-q_-sf_/usr/libexec/nm,1118-/usr/libexec/postfix/master_-w,1119-pickup_-l_-t_unix_-u,1120-qmgr_-l_-t_unix_-u,11296-/usr/sbin/dnsmasq_-k,1231-/sbin/agetty_--noclear_tty1_linux,1234-/sbin/agetty_--keep-baud_115200_38400_96,1242-/usr/sbin/crond_-n,1243-rhnsd,13551-/usr/bin/python_-Es_/usr/sbin/tuned_-l_-,1465-/usr/sbin/sshd_-D,1490-/usr/bin/dockerd-current_--add-runtime_d,14950-ovsdb-server_/etc/openvswitch/conf.db_-v,15007-ovs-vswitchd_unix:/var/run/openvswitch/d,15032-/usr/bin/openshift_start_node_--config=/,15143-/usr/bin/go_tool_pprof_-text_-seconds=60,15162-/usr/lib/golang/pkg/tool/linux_amd64/ppr,15183-journalctl_-k_-f,1522-/usr/bin/docker-containerd-current_-l_un,15223-/usr/lib/systemd/systemd-udevd,15227-/usr/lib/systemd/systemd-udevd,15679-sshd:_root@notty,16449-/usr/lib/systemd/systemd-machined,16874-/usr/lib/systemd/systemd-udevd,1693-sshd:_root@pts/0,1696--bash,17370-/usr/bin/docker-containerd-shim-current_,17386-/usr/lib/systemd/systemd-udevd,17387-/usr/bin/pod,17388-/usr/lib/systemd/systemd-udevd,17414-/usr/lib/systemd/systemd-machined,17449-/usr/lib/systemd/systemd-udevd,17496-/usr/bin/docker-containerd-shim-current_,17513-/usr/bin/openshift-deploy,17877-/usr/bin/go_tool_pprof_-text_-seconds=60,17889-/usr/lib/golang/pkg/tool/linux_amd64/ppr,18064-/usr/bin/docker-containerd-shim-current_,18081-/usr/bin/pod,18106-/usr/lib/systemd/systemd-machined,18193-/usr/bin/docker-containerd-shim-current_,18210-/usr/bin/openshift-deploy,18410-/usr/sbin/glusterfs_--log-level=ERROR_--,18456-/usr/bin/docker-containerd-shim-current_,18472-/usr/bin/pod,18706-/usr/bin/docker-containerd-shim-current_,18724-/bin/bash_/usr/sbin/heketi-start.sh,18749-/usr/bin/heketi_--config=/etc/heketi/hek,2066-ovsdb-server_/etc/openvswitch/conf.db_-v,20966-/usr/bin/go_tool_pprof_-text_-seconds=60,20978-/usr/lib/golang/pkg/tool/linux_amd64/ppr,2106-ovs-vswitchd_unix:/var/run/openvswitch/d,2115-/usr/bin/openshift_start_node_--config=/,2148-/usr/libexec/docker/rhel-push-plugin,2218-journalctl_-k_-f,24966-/usr/bin/go_tool_pprof_-text_-seconds=60,24978-/usr/lib/golang/pkg/tool/linux_amd64/ppr,2545-SCREEN_-dmS_pbench-tool-iostat-default-1,2551-/bin/bash_/opt/pbench-agent/tool-scripts,2559-SCREEN_-dmS_pbench-tool-pidstat-default-,2564-/bin/bash_/opt/pbench-agent/tool-scripts,2580-SCREEN_-dmS_pbench-tool-pprof-default-1_,2585-bash_/opt/pbench-agent/tool-scripts/ppro,2599-SCREEN_-dmS_pbench-tool-sar-default-1_/o,2603-/bin/bash_/opt/pbench-agent/tool-scripts,2655-/bin/bash_/opt/pbench-agent/tool-scripts,2657-/usr/local/bin/iostat_-N_-t_-y_-x_-m_600,2662-/bin/bash_/opt/pbench-agent/tool-scripts,2663-/usr/local/bin/pidstat_-l_-w_-u_-h_-d_-r,2676-/bin/bash_/opt/pbench-agent/tool-scripts,2677-/usr/local/bin/sar_-A_-o_/var/lib/pbench,2678-sadc_100_-z_-S_XALL_/var/lib/pbench-agen,2680-/usr/bin/go_tool_pprof_-text_-seconds=60,2692-/usr/lib/golang/pkg/tool/linux_amd64/ppr,2729-/usr/sbin/anacron_-s,2732-sshd:_root@notty,2732-sshd:_root@pts/5,43758-iptables-restore_--wait=2_--noflush_--co,440-/usr/lib/systemd/systemd-journald,44427-/usr/bin/go_tool_pprof_-text_-seconds=60,44439-/usr/lib/golang/pkg/tool/linux_amd64/ppr,462-/usr/sbin/lvmetad_-f,48604-/usr/bin/go_tool_pprof_-text_-seconds=60,48616-/usr/lib/golang/pkg/tool/linux_amd64/ppr,49014-iptables-restore_--wait=2_--noflush_--co,492-/usr/lib/systemd/systemd-udevd,49957-iptables-save_-t_nat,50481-iptables_-w_-N_KUBE-POSTROUTING_-t_nat,51499-/usr/bin/go_tool_pprof_-text_-seconds=60,51511-/usr/lib/golang/pkg/tool/linux_amd64/ppr,53972-iptables_-w_-C_OUTPUT_-t_nat_-m_comment_,54554-/usr/bin/go_tool_pprof_-text_-seconds=60,54567-/usr/lib/golang/pkg/tool/linux_amd64/ppr,54574-iptables-restore_--wait=2_--noflush_--co,55144-iptables-restore_--wait=2_--noflush_--co,55223-pickup_-l_-t_unix_-u,5572-/bin/sh_-c_/usr/bin/python_/root/.ansibl,5585-/usr/bin/python_/root/.ansible/tmp/ansib,5586-/usr/bin/python_/tmp/ansible__Dh0J9/ansi,56226-iptables-restore_--wait=2_--noflush_--co,56229-iptables_-w_-A_KUBE-POSTROUTING_-t_nat_-,5699-sshd:_root@notty,5699-sshd:_root@pts/5,57074-/usr/bin/go_tool_pprof_-text_-seconds=60,57086-/usr/lib/golang/pkg/tool/linux_amd64/ppr,57106-iptables_-w_-N_KUBE-NODEPORT-CONTAINER_-,57115-/usr/bin/go_tool_pprof_-text_-seconds=60,57131-/usr/lib/golang/pkg/tool/linux_amd64/ppr,57910-iptables_-w_-N_KUBE-SERVICES_-t_nat,59427-iptables_-w_-C_OUTPUT_-t_nat_-m_comment_,59485-/usr/bin/go_tool_pprof_-text_-seconds=60,59497-/usr/lib/golang/pkg/tool/linux_amd64/ppr,60364-iptables_-w_-N_KUBE-SERVICES_-t_nat,60864-iptables_-w_-C_PREROUTING_-t_nat_-m_comm,61738-iptables_-w_-A_KUBE-MARK-MASQ_-t_nat_-j_,61739-iptables_-w_-N_KUBE-SERVICES_-t_filter,6191-/bin/sh_-c_/usr/bin/python_/root/.ansibl,6204-/usr/bin/python_/root/.ansible/tmp/ansib,6205-/usr/bin/python_/tmp/ansible_hWYOSr/ansi,62289-iptables-restore_--wait=2_--noflush_--co,62342-/usr/bin/go_tool_pprof_-text_-seconds=60,62354-/usr/lib/golang/pkg/tool/linux_amd64/ppr,63028-iptables-save_-t_nat,662-/sbin/auditd,685-/usr/sbin/rsyslogd_-n,686-/usr/sbin/irqbalance_--foreground,688-/usr/lib/polkit-1/polkitd_--no-debug,708-/usr/lib/systemd/systemd-logind,709-/bin/dbus-daemon_--system_--address=syst,713-/usr/sbin/chronyd,720-/usr/sbin/gssproxy_-D,723-/usr/sbin/NetworkManager_--no-daemon,792-/sbin/dhclient_-d_-q_-sf_/usr/libexec/nm,8853-/usr/bin/dockerd-current_--add-runtime_d,8865-/usr/bin/docker-containerd-current_-l_un
1505942345000,21.06,0,32.49,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.01,714.23,0.00,0.00,0.38,0,0,0,0,0,0,0,0,11.54,1.83,12.92,1.28,7.76,1.16,11.44,161.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,0.00,0.00,0.38,0,0,0.00,0,0,0,19.77,0,0,0.00,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.40,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942445000,3.97,0,9.95,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.05,741.53,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.00,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.03,0.00,1.73,0.00,0.00,0.38,0,0,0.00,0,0,0,3.63,0,0,0.00,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.16,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942545000,21.00,0,38.32,4.81,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.01,626.26,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,11.42,13.01,7.79,11.72,164.74,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.49,0.00,0.00,0.38,0,0,0.00,0,0,0,14.69,0,0,0.00,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.28,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942645000,2.96,0,165.96,7.93,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.01,0.15,911.51,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00,0,0,0.07,0,0,42.04,11.47,13.20,12.02,14.99,46.81,0,0,0,0,0,0.24,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.38,0,0,0.00,0,0,0,29.00,0,0,0.00,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.43,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942745000,0.04,0,4.11,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.04,702.47,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.39,0,0,0,0,0,0.17,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1.36,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.06,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942845000,0.05,0,6.41,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.09,939.81,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.00,0,0,0.00,0,0,1.49,0.00,0.00,0.00,0.00,61.86,0,0,0,0,0,0.34,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,272.90,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,8.27,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505942945000,0.04,0,1.18,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1387.13,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.00,0,0,0.23,0.00,0.00,0.00,0.00,111.11,0,0,0,0,0,0.04,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,825.61,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,25.85,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943045000,2.98,0,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,1634.96,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.06,0.00,0.00,0.00,0.00,269.09,0,14.29,13.64,0,0,0.02,0,0,0,0.00,0.00,0.00,0.00,0.01,1.20,0.00,0.00,0.00,0.03,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,913.47,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,25.10,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943145000,0.02,0,0.20,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1206.48,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.16,0.00,0.00,0.00,0.00,315.35,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1135.21,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,29.97,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943245000,1.94,0,0.11,0.17,0.16,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1365.94,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.04,0.00,0.00,0.00,0.00,409.49,0,0.01,0.00,0,0,0.02,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1194.37,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,25.21,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943345000,0.05,0,0.05,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1624.49,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.03,0.00,0.00,0.00,0.00,431.43,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1181.57,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,28.01,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943445000,0.02,0,0.07,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1583.73,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.13,0.00,0.00,0.00,0.00,370.54,0,0.01,0.00,0,0,0.08,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1141.37,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,30.84,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943545000,0.04,0,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,1673.67,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.05,0.00,0.00,0.00,0.00,286.47,0,0.00,0.00,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,944.44,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,26.56,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943645000,3.17,0,0.08,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1873.55,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.08,0.00,0.00,0.00,0.00,90.43,0,0,0,0,0,0.02,0,14.15,14.12,0.00,0.00,0.00,0.00,0.01,1.20,0.00,0.00,0.00,0.03,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,878.90,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,27.56,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943745000,0.04,0,0.10,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1758.86,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.07,0.00,0.00,0.00,0.00,229.38,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,1.11,0,0,0,806.31,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,28.08,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943845000,0.05,0,0.05,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,1969.51,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.08,0.00,0.00,0.00,0.00,75.28,0,0,0,0,0,0.00,0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,386.68,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,10.77,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505943945000,0.04,0,0.10,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1349.28,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.06,0.00,0.00,0.00,0.00,315.38,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,654.36,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,24.40,1.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0
1505944045000,0.02,0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1987.43,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.09,0.00,0.00,0.00,0.00,14.16,0,0,0,0,0,0.03,0,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,978.95,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,33.61,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944145000,0.04,0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,1965.38,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.11,0.00,0.00,0.00,0.00,335.74,0,0,0,0,0,0.26,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,30.65,988.92,0,0,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,28.79,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944245000,2.99,0,0.14,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1920.23,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.10,0.00,0.00,0.00,0.00,357.99,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.03,0.00,1.73,0.00,0.00,0.38,0,0,0.00,0,0,0,1173.55,14.12,13.86,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,26.28,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944345000,0.04,0,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1800.46,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.06,0.00,0.00,0.00,0.00,386.44,0,0,0,0,0,0.02,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1270.71,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,26.43,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944445000,0.04,0,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,1759.75,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.04,0.00,0.00,0.00,0.00,293.34,0,0,0,0,0,0.02,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1064.92,0.01,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,22.34,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944545000,0.04,0,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,1964.87,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.13,0.00,0.00,0.00,0.00,394.57,0,0,0,0,0,0.02,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,1011.35,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,24.86,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944645000,1.81,0,0.04,0.00,0.02,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0,0.00,0.00,2159.30,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.02,0.00,0.00,0.00,0.00,154.67,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,984.62,0.01,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,29.76,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944745000,0.04,0,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,2250.64,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.08,0.00,0.00,0.00,0.00,160.66,0,0,0,0,0,0.10,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,789.18,0.00,0.00,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,25.72,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
1505944845000,4.73,0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.33,2526.46,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.03,0.00,0.00,0.00,0.00,183.99,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0.00,0.00,1.19,0.00,0.00,0.00,0.03,0.00,1.70,0.00,0.00,0.38,0,0,0.00,0,0,0,525.15,0,0,0.00,14.07,13.58,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,16.07,1.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
