timestamp_ms,datagram_fragments_gen_sec,datagrams_delivered_sec,datagrams_fragmented_ok_sec,datagrams_output_requests_sec,datagrams_reassmbled_sec,fragments_rx_need_reassemble_sec,rx_datagrams_forwarded_sec,rx_datagrams_header_err_sec,rx_datagrams_invalid_addr_sec,rx_datagrams_nobuff_sec,rx_datagrams_reassmbly_fail_sec,rx_datagrams_sec,rx_datagrams_unknown_proto_sec,tx_datagrams_fragment_fail_sec,tx_datagrams_nobuff_sec,tx_datagrams_noroute_sec
1505944145000,0.00,92.93,0.00,95.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.93,0.00,0.00,0.00,0.00
1505944245000,0.00,99.14,0.00,101.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.14,0.00,0.00,0.00,0.00
1505944345000,0.00,99.91,0.00,102.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.91,0.00,0.00,0.00,0.00
1505944445000,0.00,111.29,0.00,113.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.29,0.00,0.00,0.00,0.00
1505944545000,0.00,107.63,0.00,110.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.63,0.00,0.00,0.00,0.00
1505944645000,0.00,163.56,0.00,165.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.56,0.00,0.00,0.00,0.00
1505944745000,0.00,166.31,0.00,163.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.31,0.00,0.00,0.00,0.00
1505944845000,0.00,164.94,0.00,168.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.94,0.00,0.00,0.00,0.00
1505944945000,0.00,106.34,0.00,107.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.34,0.00,0.00,0.00,0.00
1505945045000,0.00,120.20,0.00,122.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.20,0.00,0.00,0.00,0.00
1505945145000,0.00,127.14,0.00,128.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.14,0.00,0.00,0.00,0.00
1505945245000,0.00,127.52,0.00,129.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.52,0.00,0.00,0.00,0.00
1505945345000,0.00,135.05,0.00,137.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.05,0.00,0.00,0.00,0.00
1505945445000,0.00,121.24,0.00,122.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.24,0.00,0.00,0.00,0.00
1505945545000,0.00,129.74,0.00,132.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.74,0.00,0.00,0.00,0.00
1505945645000,0.00,137.82,0.00,139.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.82,0.00,0.00,0.00,0.00
1505945745000,0.00,144.07,0.00,145.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.07,0.00,0.00,0.00,0.00
1505945845000,0.00,216.58,0.00,211.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.58,0.00,0.00,0.00,0.00
1505945945000,0.00,197.00,0.00,190.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,0.00,0.00,0.00,0.00
1505946045000,0.00,213.92,0.00,211.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.92,0.00,0.00,0.00,0.00
1505946145000,0.00,203.76,0.00,204.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.76,0.00,0.00,0.00,0.00
1505946245000,0.00,170.95,0.00,173.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.95,0.00,0.00,0.00,0.00
1505946345000,0.00,113.61,0.00,116.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.61,0.00,0.00,0.00,0.00
1505946445000,0.00,128.63,0.00,130.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.63,0.00,0.00,0.00,0.00
1505946545000,0.00,163.84,0.00,165.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.84,0.00,0.00,0.00,0.00
1505946645000,0.00,151.93,0.00,153.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.93,0.00,0.00,0.00,0.00
1505946745000,0.00,134.27,0.00,136.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.27,0.00,0.00,0.00,0.00
1505946845000,0.00,164.67,0.00,166.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.67,0.00,0.00,0.00,0.00
1505946945000,0.00,156.22,0.00,157.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.22,0.00,0.00,0.00,0.00
1505947045000,0.00,154.65,0.00,156.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.65,0.00,0.00,0.00,0.00
1505947145000,0.00,159.60,0.00,160.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.60,0.00,0.00,0.00,0.00
1505947245000,0.00,154.27,0.00,155.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.27,0.00,0.00,0.00,0.00
1505947345000,0.00,196.94,0.00,199.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.94,0.00,0.00,0.00,0.00
1505947445000,0.00,231.10,0.00,225.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.10,0.00,0.00,0.00,0.00
1505947545000,0.00,240.10,0.00,225.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.10,0.00,0.00,0.00,0.00
1505947645000,0.00,254.55,0.00,248.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254.55,0.00,0.00,0.00,0.00
1505947745000,0.00,243.26,0.00,243.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.26,0.00,0.00,0.00,0.00
1505947845000,0.00,238.24,0.00,239.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.24,0.00,0.00,0.00,0.00
1505947945000,0.00,215.51,0.00,218.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.51,0.00,0.00,0.00,0.00
1505948045000,0.00,202.38,0.00,204.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.38,0.00,0.00,0.00,0.00
1505948145000,0.00,147.08,0.00,149.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.08,0.00,0.00,0.00,0.00
1505948245000,0.00,125.01,0.00,125.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.01,0.00,0.00,0.00,0.00
1505948345000,0.00,120.79,0.00,121.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.79,0.00,0.00,0.00,0.00
