timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943845000,142.29,0.00,4068192,3060892,2124,1360440,23145816,312,0,0,296264,45312,11116424,5150264,49268,320556,0,0,0,49708,31.66,0.00,0.00
1505943945000,149.53,0.00,4208740,3200084,2124,1362656,24323220,596,0,0,296960,47424,10952568,5314120,51068,330352,0,0,0,49800,32.67,0.00,0.00
1505944045000,164.25,0.00,4524160,3495296,2124,1366024,26718364,544,0,0,298036,51488,10588416,5678272,55480,349884,0,0,0,49980,34.91,0.00,0.00
1505944145000,173.60,0.00,4696536,3683804,2124,1369116,28238976,472,0,0,298984,54784,10385860,5880828,59084,364020,0,0,0,50176,36.15,0.00,0.00
1505944245000,186.50,0.00,4971076,3954612,2124,1373096,30336920,792,0,0,299996,58864,10068452,6198236,62912,382764,0,0,0,50308,38.10,0.00,0.00
1505944345000,197.91,0.00,5194280,4175532,2124,1384656,32194084,564,0,0,308964,62176,9802104,6464584,66564,396992,0,0,0,54548,39.74,0.00,0.00
1505944445000,211.19,0.00,5478132,4457244,2124,1388704,34352896,460,0,0,310240,66208,9475072,6791616,70200,415384,0,0,0,54744,41.75,0.00,0.00
1505944545000,217.94,0.00,5630592,4605700,2124,1391284,35451164,536,0,0,310944,68240,9297092,6969596,72272,424552,0,0,0,57304,42.85,0.00,0.00
1505944645000,237.71,0.00,6036540,5008932,2124,1397972,38668128,1052,0,0,313036,74336,8828372,7438316,78356,452736,0,0,0,55112,45.73,0.00,0.00
1505944745000,253.09,0.00,6376072,5344684,2124,1403808,41169816,880,0,0,314780,79008,8435880,7830808,83304,475468,0,0,0,55368,48.14,0.00,0.00
1505944845000,271.66,0.00,6766496,5726336,2124,1410400,44190024,380,0,0,316844,84480,7985480,8281208,89388,500928,0,0,0,59648,50.91,0.00,0.00
1505944945000,281.91,0.00,6991504,5952016,2124,1414916,45856856,564,0,0,317692,87888,7724916,8541772,92396,516464,0,0,0,59736,52.51,0.00,0.00
1505945045000,288.65,0.00,7137276,6096568,2124,1417040,46953820,884,0,0,318216,89904,7556844,8709844,94356,525896,0,0,0,59884,53.54,0.00,0.00
1505945145000,301.93,0.00,7328340,6283356,2124,1419620,49114396,932,0,0,318988,92512,7334404,8932284,98180,538808,0,0,0,60008,54.91,0.00,0.00
1505945245000,301.82,0.00,7415148,6371384,2124,1421496,49096440,752,0,0,319376,93856,7235180,9031508,98648,545640,0,0,0,60108,55.52,0.00,0.00
1505945345000,317.35,0.00,7738496,6691844,2124,1425704,51622916,948,0,0,320760,98640,6860236,9406452,103636,567260,0,0,0,60204,57.83,0.00,0.00
1505945445000,319.68,0.00,7787088,6739144,2124,1427220,52001964,880,0,0,320912,99360,6802768,9463920,103668,571412,0,0,0,60344,58.18,0.00,0.00
1505945545000,330.59,0.00,8010596,6959388,2124,1430852,53776772,92,0,0,321704,102656,6541984,9724704,107160,587804,0,0,0,64516,59.78,0.00,0.00
1505945645000,338.57,0.00,8153860,7101092,2124,1433452,55074420,1036,0,0,322344,104656,6375488,9891200,109704,597604,0,0,0,64624,60.81,0.00,0.00
1505945745000,343.89,0.00,8306724,7251820,2124,1436152,55939288,1096,0,0,322984,106704,6200336,10066352,111712,607264,0,0,0,64720,61.88,0.00,0.00
1505945845000,357.10,0.00,8580964,7522416,2124,1441200,58087848,1412,0,0,324396,110784,5879988,10386700,115940,627424,0,0,0,64976,63.85,0.00,0.00
1505945945000,366.12,0.00,8767268,7706708,2124,1445140,59555420,1096,0,0,325356,113536,5661944,10604744,118184,640568,0,0,0,65424,65.19,0.00,0.00
1505946045000,379.59,0.00,9056948,7990104,2124,1458688,61746596,1284,0,0,335068,117584,5312984,10953704,122840,661512,0,0,0,70684,67.34,0.00,0.00
1505946145000,392.92,0.00,9321444,8245764,2124,1464524,63914964,876,0,0,336276,121600,5005516,11261172,126728,681744,0,0,0,74084,69.23,0.00,0.00
1505946245000,403.29,0.00,9512448,8439432,2124,1468628,65601312,352,0,0,337352,124400,4786436,11480252,129784,695244,0,0,0,69816,70.58,0.00,0.00
1505946345000,418.20,0.00,9883692,8807624,2124,1473896,68027580,380,0,0,339324,129296,4361352,11905336,134556,718120,0,0,0,69840,73.19,0.00,0.00
1505946445000,419.53,0.00,9898024,8822620,2124,1475416,68244420,840,0,0,339576,129776,4340896,11925792,135220,721792,0,0,0,69888,73.31,0.00,0.00
1505946545000,424.72,0.00,10016344,8928024,2124,1477344,69087388,320,0,0,339908,131152,4205532,12061156,136796,729152,0,0,0,70024,74.15,0.00,0.00
1505946645000,438.55,0.00,10194096,9112236,2124,1479948,71337804,1036,0,0,340644,133824,3993088,12273600,139980,741608,0,0,0,74896,75.45,0.00,0.00
1505946745000,437.26,0.00,10286648,9202720,2124,1482080,71127444,1044,0,0,340664,134960,3889216,12377472,140728,748216,0,0,0,70252,76.09,0.00,0.00
1505946845000,443.46,0.00,10374752,9289408,2124,1484100,72135768,940,0,0,341032,136352,3785248,12481440,142364,755784,0,0,0,70324,76.73,0.00,0.00
1505946945000,446.26,0.00,10469680,9384204,2124,1486328,72591544,1048,0,0,341488,137968,3676532,12590156,143316,762964,0,0,0,70392,77.40,0.00,0.00
1505947045000,457.18,0.00,10687088,9599256,2124,1489748,74368244,1100,0,0,342512,141328,3421360,12845328,146612,779284,0,0,0,70512,78.97,0.00,0.00
1505947145000,463.76,0.00,10821040,9731564,2124,1492148,75438484,1068,0,0,343124,143328,3265496,13001192,148948,790212,0,0,0,74668,79.93,0.00,0.00
1505947245000,464.13,0.00,10858900,9764196,2124,1493368,75498688,836,0,0,343128,143392,3220072,13046616,149608,791676,0,0,0,79844,80.20,0.00,0.00
1505947345000,474.33,0.00,11066896,9960620,2124,1497220,77158476,1208,0,0,343800,146192,2980948,13285740,152176,806128,0,0,0,74856,81.67,0.00,0.00
1505947445000,486.73,0.00,11264076,10164836,2124,1509744,79175036,1188,0,0,353088,149376,2743724,13522964,155260,821936,0,0,0,74996,83.13,0.00,0.00
1505947545000,483.84,0.00,11283616,10182432,2124,1511648,78704720,1052,0,0,353092,149344,2721332,13545356,155088,824164,0,0,0,75192,83.27,0.00,0.00
1505947645000,505.35,0.00,11687176,10588076,2124,1518116,82203212,432,0,0,355056,154864,2252748,14013940,162028,851524,0,0,0,75424,86.15,0.00,0.00
1505947745000,518.92,0.00,11996060,10886400,2124,1524176,84411740,1124,0,0,356756,159552,1885988,14380700,165364,875628,0,0,0,81308,88.41,0.00,0.00
1505947845000,521.46,0.00,12090176,10983988,2124,1527396,84823864,1268,0,0,357284,160880,1775384,14491304,166684,884208,0,0,0,81560,89.09,0.00,0.00
1505947945000,537.00,0.00,12384864,11264668,2124,1533916,87351408,816,0,0,357844,165664,1433548,14833140,171284,907816,0,0,0,79944,91.19,0.00,0.00
1505948045000,543.31,0.00,12492448,11351236,2124,1536704,88377764,1052,0,0,358392,167040,1310096,14956592,172888,915012,0,0,0,79972,91.95,0.00,0.00
1505948145000,554.70,0.00,12758964,11657924,2124,1541608,90231828,148,0,0,360064,171152,998468,15268220,177172,935412,0,0,0,80020,93.86,0.00,0.00
1505948245000,554.73,0.00,12768528,11631732,2124,1542072,90236056,12,0,0,360080,170992,989256,15277432,177088,935580,0,0,0,80016,93.92,0.00,0.00
1505948345000,554.80,0.00,12774712,11651736,2124,1542664,90246772,52,0,0,360088,171008,982296,15284392,176688,936020,0,0,0,80020,93.96,0.00,0.00
