133.90s of 161.09s total (83.12%)
     0.21s  0.13% 79.85%      1.01s  0.63%  reflect.(*rtype).ptrTo
     0.20s  0.12% 79.97%     33.67s 20.90%  encoding/json.(*decodeState).value
     0.19s  0.12% 80.09%      2.18s  1.35%  reflect.New
     0.19s  0.12% 80.21%      1.54s  0.96%  runtime.writebarrierptr_prewrite1.func1
     0.17s  0.11% 80.32%      0.94s  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*PodSandbox).MarshalTo
     0.17s  0.11% 80.42%      3.37s  2.09%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*PodSandbox).Unmarshal
     0.16s 0.099% 80.52%      0.81s   0.5%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
     0.14s 0.087% 80.61%      3.79s  2.35%  reflect.Value.Convert
     0.14s 0.087% 80.69%      0.82s  0.51%  runtime.growslice
     0.13s 0.081% 80.77%     33.53s 20.81%  encoding/json.(*decodeState).array
     0.13s 0.081% 80.86%      6.48s  4.02%  runtime.gcDrainN
     0.12s 0.074% 80.93%      4.21s  2.61%  reflect.Value.SetMapIndex
     0.12s 0.074% 81.00%      1.93s  1.20%  syscall.BytePtrFromString
     0.11s 0.068% 81.07%      1.50s  0.93%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*Container).Unmarshal
     0.11s 0.068% 81.14%      1.17s  0.73%  reflect.MakeSlice
     0.11s 0.068% 81.21%      3.31s  2.05%  reflect.cvtBytesString
     0.11s 0.068% 81.28%      5.81s  3.61%  runtime.(*mcache).nextFree
     0.11s 0.068% 81.35%      4.89s  3.04%  runtime.newarray
     0.11s 0.068% 81.41%      1.59s  0.99%  runtime.writebarrierptr
     0.10s 0.062% 81.48%      2.15s  1.33%  reflect.makeString
     0.10s 0.062% 81.54%      2.39s  1.48%  reflect.unsafe_New
     0.10s 0.062% 81.60%      1.20s  0.74%  runtime.(*mheap).alloc_m
     0.10s 0.062% 81.66%      0.84s  0.52%  strings.Replace
     0.09s 0.056% 81.72%      1.71s  1.06%  reflect.deepValueEqual
     0.09s 0.056% 81.77%      1.38s  0.86%  runtime.scanframeworker
     0.08s  0.05% 81.82%      1.79s  1.11%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
     0.08s  0.05% 81.87%      1.95s  1.21%  runtime.findrunnable
     0.07s 0.043% 81.92%      4.66s  2.89%  runtime.(*mcache).refill
     0.07s 0.043% 81.96%      2.83s  1.76%  runtime.hashGrow
     0.07s 0.043% 82.00%      2.19s  1.36%  runtime.schedule
     0.07s 0.043% 82.05%      5.49s  3.41%  syscall.Stat
     0.06s 0.037% 82.08%     15.04s  9.34%  os.(*File).readdir
     0.06s 0.037% 82.12%      1.10s  0.68%  runtime.funcspdelta
     0.06s 0.037% 82.16%      2.61s  1.62%  runtime.mcall
     0.06s 0.037% 82.20%      3.35s  2.08%  runtime.scang
     0.05s 0.031% 82.23%      2.96s  1.84%  bytes.(*Buffer).ReadFrom
     0.05s 0.031% 82.26%      8.85s  5.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*podContainerManagerImpl).GetAllPodsFromCgroups
     0.04s 0.025% 82.28%      2.42s  1.50%  bufio.(*Scanner).Scan
     0.04s 0.025% 82.31%      4.85s  3.01%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetSpec
     0.04s 0.025% 82.33%      6.47s  4.02%  os.OpenFile
     0.04s 0.025% 82.36%      3.54s  2.20%  runtime.(*mheap).alloc
     0.04s 0.025% 82.38%      2.27s  1.41%  runtime.bgsweep
     0.04s 0.025% 82.41%      1.98s  1.23%  runtime.concatstring3
     0.04s 0.025% 82.43%      2.69s  1.67%  runtime.growWork
     0.04s 0.025% 82.46%      3.27s  2.03%  runtime.scanstack
     0.03s 0.019% 82.48%      9.90s  6.15%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateSpec
     0.03s 0.019% 82.49%      4.71s  2.92%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getMemoryData
     0.03s 0.019% 82.51%      1.56s  0.97%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*ListContainersResponse).Unmarshal
     0.03s 0.019% 82.53%      7.77s  4.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
     0.03s 0.019% 82.55%      3.19s  1.98%  io/ioutil.readAll
     0.03s 0.019% 82.57%      1.02s  0.63%  os.(*file).close
     0.03s 0.019% 82.59%      2.13s  1.32%  runtime.(*mcentral).grow
     0.03s 0.019% 82.61%      2.23s  1.38%  runtime.gosweepone
     0.03s 0.019% 82.62%      1.40s  0.87%  runtime.notesleep
     0.03s 0.019% 82.64%      0.82s  0.51%  runtime.pcdatavalue
     0.03s 0.019% 82.66%     11.39s  7.07%  syscall.Lstat
     0.03s 0.019% 82.68%      5.87s  3.64%  syscall.openat
     0.02s 0.012% 82.69%      9.76s  6.06%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.GetSpec
     0.02s 0.012% 82.71%      9.80s  6.08%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListDirectories
     0.02s 0.012% 82.72%      9.91s  6.15%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).GetInfo
     0.02s 0.012% 82.73%      5.89s  3.66%  github.com/openshift/origin/vendor/google.golang.org/grpc.recvResponse
     0.02s 0.012% 82.74%      0.93s  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*libcontainerAdapter).revertName
     0.02s 0.012% 82.75%      3.02s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.containerToRuntimeAPISandbox
     0.02s 0.012% 82.77%      3.24s  2.01%  os.(*File).Read
     0.02s 0.012% 82.78%      1.84s  1.14%  os.(*File).readdirnames
     0.02s 0.012% 82.79%     12.38s  7.69%  os.Lstat
     0.02s 0.012% 82.80%      1.61s     1%  path.Join
     0.02s 0.012% 82.82%      0.92s  0.57%  path/filepath.Join
     0.02s 0.012% 82.83%      0.90s  0.56%  path/filepath.join
     0.02s 0.012% 82.84%      3.81s  2.37%  reflect.mapassign
     0.02s 0.012% 82.85%      1.22s  0.76%  runtime.(*mheap).alloc.func1
     0.02s 0.012% 82.87%      6.60s  4.10%  runtime.gcAssistAlloc
     0.02s 0.012% 82.88%      1.67s  1.04%  runtime.park_m
     0.01s 0.0062% 82.89%     33.71s 20.93%  encoding/json.(*decodeState).unmarshal
     0.01s 0.0062% 82.89%      5.07s  3.15%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.Unmarshal
     0.01s 0.0062% 82.90%      4.97s  3.09%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetSpec
     0.01s 0.0062% 82.90%     12.99s  8.06%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
     0.01s 0.0062% 82.91%      9.83s  6.10%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).getContainersDiff
     0.01s 0.0062% 82.92%      3.44s  2.14%  github.com/openshift/origin/vendor/github.com/google/cadvisor/utils.FileExists
     0.01s 0.0062% 82.92%      1.47s  0.91%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*BlkioGroup).GetStats
     0.01s 0.0062% 82.93%      1.12s   0.7%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*CpuacctGroup).GetStats
     0.01s 0.0062% 82.94%      6.39s  3.97%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*MemoryGroup).GetStats
     0.01s 0.0062% 82.94%      6.14s  3.81%  github.com/openshift/origin/vendor/google.golang.org/grpc.invoke
     0.01s 0.0062% 82.95%     13.35s  8.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoop
     0.01s 0.0062% 82.95%      5.11s  3.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncPod
     0.01s 0.0062% 82.96%      1.33s  0.83%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*ListPodSandboxResponse).MarshalTo
     0.01s 0.0062% 82.97%      3.43s  2.13%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*ListPodSandboxResponse).Unmarshal
     0.01s 0.0062% 82.97%      0.94s  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*cgroupManagerImpl).CgroupName
     0.01s 0.0062% 82.98%      1.52s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.podsDifferSemantically
     0.01s 0.0062% 82.98%     27.97s 17.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListPodSandbox
     0.01s 0.0062% 82.99%      1.32s  0.82%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).toKubeContainer
     0.01s 0.0062% 83.00%      1.06s  0.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.getJSONObjectFromLabel
     0.01s 0.0062% 83.00%      4.29s  2.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
     0.01s 0.0062% 83.01%         2s  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
     0.01s 0.0062% 83.02%      3.01s  1.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager.(*volumeManager).getUnmountedVolumes
     0.01s 0.0062% 83.02%      2.39s  1.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconcile
     0.01s 0.0062% 83.03%      2.42s  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/reconciler.(*reconciler).reconciliationLoopFunc.func1
     0.01s 0.0062% 83.03%     16.37s 10.16%  io/ioutil.ReadDir
     0.01s 0.0062% 83.04%      9.10s  5.65%  io/ioutil.ReadFile
     0.01s 0.0062% 83.05%      3.22s  2.00%  os.(*File).read
     0.01s 0.0062% 83.05%      6.47s  4.02%  os.Open
     0.01s 0.0062% 83.06%      1.74s  1.08%  reflect.DeepEqual
     0.01s 0.0062% 83.07%      0.85s  0.53%  reflect.unsafe_NewArray
     0.01s 0.0062% 83.07%      1.12s   0.7%  runtime.copystack
     0.01s 0.0062% 83.08%      1.62s  1.01%  runtime.futexsleep
     0.01s 0.0062% 83.08%      1.90s  1.18%  runtime.largeAlloc
     0.01s 0.0062% 83.09%      1.39s  0.86%  runtime.scanstack.func1
     0.01s 0.0062% 83.10%      1.52s  0.94%  runtime.stopm
     0.01s 0.0062% 83.10%      1.09s  0.68%  strings.Join
     0.01s 0.0062% 83.11%      0.89s  0.55%  syscall.Close
     0.01s 0.0062% 83.12%      3.59s  2.23%  syscall.Read
     0.01s 0.0062% 83.12%      3.58s  2.22%  syscall.read
         0     0% 83.12%      1.26s  0.78%  bytes.makeSlice
         0     0% 83.12%     42.31s 26.26%  encoding/json.(*Decoder).Decode
         0     0% 83.12%      2.39s  1.48%  encoding/json.(*Decoder).refill
         0     0% 83.12%      0.99s  0.61%  encoding/json.Unmarshal
         0     0% 83.12%     42.16s 26.17%  github.com/openshift/origin/pkg/cmd/util/docker.(*KubeDocker).ListContainers
         0     0% 83.12%     42.15s 26.17%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ContainerList
         0     0% 83.12%      2.76s  1.71%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.Marshal
         0     0% 83.12%      5.05s  3.13%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.UnmarshalMerge
         0     0% 83.12%      0.86s  0.53%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.(*realFsHandler).trackUsage
         0     0% 83.12%      0.82s  0.51%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.(*realFsHandler).update
         0     0% 83.12%      9.81s  6.09%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListContainers
         0     0% 83.12%      6.64s  4.12%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readString
         0     0% 83.12%      5.12s  3.18%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readUInt64
         0     0% 83.12%      6.01s  3.73%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0% 83.12%     11.96s  7.42%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
         0     0% 83.12%      0.91s  0.56%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.udpStatsFromProc
         0     0% 83.12%      6.14s  3.81%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0% 83.12%      9.81s  6.09%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).ListContainers
         0     0% 83.12%     12.48s  7.75%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0% 83.12%     12.48s  7.75%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0% 83.12%     10.24s  6.36%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).GetContainerInfoV2
         0     0% 83.12%      9.84s  6.11%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).detectSubcontainers
         0     0% 83.12%      9.84s  6.11%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).globalHousekeeping
         0     0% 83.12%     10.31s  6.40%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*Manager).GetStats
         0     0% 83.12%      1.32s  0.82%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getBlkioStat
         0     0% 83.12%      4.85s  3.01%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getCgroupParamUint
         0     0% 83.12%      1.02s  0.63%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getStats
         0     0% 83.12%     50.85s 31.57%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).handleStream
         0     0% 83.12%     50.85s 31.57%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).processUnaryRPC
         0     0% 83.12%      3.56s  2.21%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).sendResponse
         0     0% 83.12%     50.86s 31.57%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0% 83.12%      2.77s  1.72%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*protoCodec).Marshal
         0     0% 83.12%      5.07s  3.15%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*protoCodec).Unmarshal
         0     0% 83.12%      6.14s  3.81%  github.com/openshift/origin/vendor/google.golang.org/grpc.Invoke
         0     0% 83.12%      3.17s  1.97%  github.com/openshift/origin/vendor/google.golang.org/grpc.encode
         0     0% 83.12%      2.77s  1.72%  github.com/openshift/origin/vendor/google.golang.org/grpc.protoCodec.Marshal
         0     0% 83.12%      5.07s  3.15%  github.com/openshift/origin/vendor/google.golang.org/grpc.protoCodec.Unmarshal
         0     0% 83.12%      5.77s  3.58%  github.com/openshift/origin/vendor/google.golang.org/grpc.recv
         0     0% 83.12%     24.15s 14.99%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0% 83.12%     24.13s 14.98%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0% 83.12%      3.10s  1.92%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Poll
         0     0% 83.12%     23.84s 14.80%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0% 83.12%      3.09s  1.92%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.WaitFor
         0     0% 83.12%      3.10s  1.92%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.pollInternal
         0     0% 83.12%     13.35s  8.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.startKubelet.func1
         0     0% 83.12%      5.11s  3.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.syncPod)-fm
         0     0% 83.12%     10.24s  6.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).GetContainerInfoV2
         0     0% 83.12%     13.25s  8.23%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).HandlePodCleanups
         0     0% 83.12%     13.35s  8.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).Run
         0     0% 83.12%     13.32s  8.27%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoopIteration
         0     0% 83.12%      5.15s  3.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).UpdatePod.func1
         0     0% 83.12%      5.15s  3.20%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).managePodLoop
         0     0% 83.12%      5.13s  3.18%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*podWorkers).managePodLoop.func1
         0     0% 83.12%      1.96s  1.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*ListPodSandboxResponse).Marshal
         0     0% 83.12%      1.97s  1.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*runtimeServiceClient).ListContainers
         0     0% 83.12%      4.11s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*runtimeServiceClient).ListPodSandbox
         0     0% 83.12%     18.76s 11.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListContainers_Handler
         0     0% 83.12%     27.97s 17.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListPodSandbox_Handler
         0     0% 83.12%     10.24s  6.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.(*cadvisorClient).ContainerInfoV2
         0     0% 83.12%      2.51s  1.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.(*podStorage).Merge
         0     0% 83.12%      2.51s  1.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.(*podStorage).merge
         0     0% 83.12%      2.50s  1.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.(*podStorage).merge.func1
         0     0% 83.12%      1.58s  0.98%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.checkAndUpdatePod
         0     0% 83.12%      0.87s  0.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.filterInvalidPods
         0     0% 83.12%      1.66s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).GetPods
         0     0% 83.12%      1.66s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).getPodsWithTimestamp
         0     0% 83.12%      1.66s  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*runtimeCache).updateCache
         0     0% 83.12%     18.76s 11.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListContainers
         0     0% 83.12%      0.96s   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.toRuntimeAPIContainer
         0     0% 83.12%     42.19s 26.19%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListContainers
         0     0% 83.12%     42.16s 26.17%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListContainers
         0     0% 83.12%     42.19s 26.19%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListContainers
         0     0% 83.12%     18.76s 11.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListContainers
         0     0% 83.12%     27.97s 17.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListPodSandbox
         0     0% 83.12%     10.45s  6.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0% 83.12%     10.45s  6.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0% 83.12%     10.45s  6.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0% 83.12%         2s  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListContainers
         0     0% 83.12%      4.11s  2.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListPodSandbox
         0     0% 83.12%         2s  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 83.12%         2s  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
