97.09MB of 97.09MB total (  100%)
         0     0%   100%     0.53MB  0.55%  archive/zip.(*pooledFlateWriter).Write
         0     0%   100%     0.53MB  0.55%  bufio.(*Writer).Flush
         0     0%   100%     0.53MB  0.55%  bufio.(*Writer).Write
         0     0%   100%     1.95MB  2.01%  bytes.(*Buffer).ReadFrom
         0     0%   100%     0.53MB  0.55%  bytes.(*Buffer).Write
         0     0%   100%     0.53MB  0.55%  bytes.(*Buffer).grow
         0     0%   100%     0.53MB  0.55%  compress/flate.(*Writer).Write
         0     0%   100%     0.53MB  0.55%  compress/flate.(*compressor).deflate
         0     0%   100%     0.53MB  0.55%  compress/flate.(*compressor).write
         0     0%   100%     0.53MB  0.55%  compress/flate.(*compressor).writeBlock
         0     0%   100%     0.53MB  0.55%  compress/flate.(*huffmanBitWriter).write
         0     0%   100%     0.53MB  0.55%  compress/flate.(*huffmanBitWriter).writeBlock
         0     0%   100%     0.53MB  0.55%  compress/flate.(*huffmanBitWriter).writeCode
         0     0%   100%     0.53MB  0.55%  compress/flate.(*huffmanBitWriter).writeTokens
         0     0%   100%     0.88MB  0.91%  compress/flate.NewWriterDict
         0     0%   100%     0.88MB  0.91%  compress/zlib.(*Writer).Write
         0     0%   100%     0.88MB  0.91%  compress/zlib.(*Writer).writeHeader
         0     0%   100%     0.52MB  0.53%  compress/zlib.(*reader).Reset
         0     0%   100%     0.52MB  0.53%  compress/zlib.NewReaderDict
         0     0%   100%     0.88MB  0.91%  encoding/binary.Write
         0     0%   100%        1MB  1.03%  encoding/json.(*decodeState).object
         0     0%   100%        1MB  1.03%  encoding/json.(*decodeState).unmarshal
         0     0%   100%        1MB  1.03%  encoding/json.(*decodeState).value
         0     0%   100%        1MB  1.03%  encoding/json.Unmarshal
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/pkg/api/install.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/auth/oauth/registry.init
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/client/testclient.init
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/cmd/infra/builder.init
         0     0%   100%     4.53MB  4.67%  github.com/openshift/origin/pkg/cmd/openshift.CommandFor
         0     0%   100%     4.53MB  4.67%  github.com/openshift/origin/pkg/cmd/openshift.NewCommandOpenShift
         0     0%   100%     6.18MB  6.36%  github.com/openshift/origin/pkg/cmd/openshift.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/api/install.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/api/v1.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/bootstrappolicy.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/kubernetes/node.(*NodeConfig).RunProxy
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/origin.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.(*NodeOptions).Run
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.NewCommandStartAllInOne
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.NewCommandStartMaster
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.NewCommandStartNode.func1
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.NodeOptions.RunNode
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.NodeOptions.StartNode
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start.StartNode
         0     0%   100%     2.66MB  2.74%  github.com/openshift/origin/pkg/cmd/server/start.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/cmd/server/start/kubernetes.init
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/cmd/util/clientcmd.init
         0     0%   100%     1.52MB  1.56%  github.com/openshift/origin/pkg/network/common.RunEventQueue
         0     0%   100%     1.52MB  1.56%  github.com/openshift/origin/pkg/network/common.newEventQueue
         0     0%   100%     1.52MB  1.56%  github.com/openshift/origin/pkg/network/node.(*OsdnNode).(github.com/openshift/origin/pkg/network/node.watchEgressNetworkPolicies)-fm
         0     0%   100%     1.52MB  1.56%  github.com/openshift/origin/pkg/network/node.(*OsdnNode).watchEgressNetworkPolicies
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/apis/oauth/install.Install
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/apis/oauth/v1.addConversionFuncs
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.Install
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.init.1
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/typed/oauth/internalversion.init
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/pkg/oc/admin.NewCommandAdmin
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/admin/policy.NewCmdAddRoleToUser
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/admin/policy.NewCmdPolicy
         0     0%   100%     2.03MB  2.09%  github.com/openshift/origin/pkg/oc/cli.NewCmdKubectl
         0     0%   100%     1.50MB  1.55%  github.com/openshift/origin/pkg/oc/cli.NewCommandCLI
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/cli.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/cli/cmd.NewCmdConfig
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/pkg/oc/cli/cmd.NewCmdCreate
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/oc/cli/cmd.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/cli/cmd/create.NewCmdCreateReencryptRoute
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/cli/cmd/create.NewCmdCreateRoute
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/pkg/oc/cli/cmd/set.init
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/oc/cli/describe.init
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/pkg/security/apis/security/install.Install
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/pkg/security/apis/security/install.init
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/pkg/security/apis/security/install.init.1
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/pkg/security/legacyclient.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws/endpoints.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.(*domainManager).Bind
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.(*domainManager).bindDomainTranslators
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.BindTextdomain
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.newMoTranslator
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/coreos/etcd/clientv3.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/coreos/etcd/etcdserver/etcdserverpb.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/coreos/etcd/vendor/google.golang.org/grpc.init
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).Serve
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).Serve.func2
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).frameHandler
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).handleStreamFrame
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).sendReply
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Stream).SendReply
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*idleAwareFramer).ReadFrame
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*idleAwareFramer).WriteFrame
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).ReadFrame
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).WriteFrame
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).parseControlFrame
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).readSynStreamFrame
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).uncorkHeaderDecompressor
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).writeSynReplyFrame
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*SynReplyFrame).write
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*SynStreamFrame).read
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.writeHeaderValueBlock
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*RouteBuilder).Build
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*WebService).Route
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.newPathExpression
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/go-openapi/loads.init
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.(*Schema).UnmarshalJSON
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.MustLoadSwagger20Schema
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.Swagger20Schema
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/gogo/protobuf/proto.Unmarshal
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/gogo/protobuf/proto.UnmarshalMerge
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/google/cadvisor/api.init
         0     0%   100%    19.10MB 19.67%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.init
         0     0%   100%    76.85MB 79.15%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
         0     0%   100%    53.35MB 54.94%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.setDiskIoStats
         0     0%   100%    57.75MB 59.48%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0%   100%     1.66MB  1.71%  github.com/openshift/origin/vendor/github.com/google/cadvisor/http.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/google/cadvisor/machine.init
         0     0%   100%    77.35MB 79.67%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
         0     0%   100%    77.35MB 79.67%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0%   100%    77.35MB 79.67%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.init
         0     0%   100%     1.16MB  1.19%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.Asset
         0     0%   100%     1.16MB  1.19%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.bindataRead
         0     0%   100%     1.16MB  1.19%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.init
         0     0%   100%     1.16MB  1.19%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJs
         0     0%   100%     1.16MB  1.19%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJsBytes
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/google/cadvisor/utils/cloudinfo.init
         0     0%   100%    20.50MB 21.11%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*BlkioGroup).GetStats
         0     0%   100%    20.50MB 21.11%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*Manager).GetStats
         0     0%   100%    20.50MB 21.11%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getBlkioStat
         0     0%   100%    20.50MB 21.11%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getStats
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).GetMetricWithLabelValues
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).WithLabelValues
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).getOrCreateMetricWithLabelValues
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*SummaryVec).WithLabelValues
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*summary).newStream
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.NewSummaryVec.func1
         0     0%   100%     2.53MB  2.61%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.newSummary
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).Execute
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).ExecuteC
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).execute
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).AddFlag
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).Bool
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolP
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolVarP
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).String
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).StringVar
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).StringVarP
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).VarP
         0     0%   100%     0.79MB  0.81%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*Transport).getBodyWriterState.func1
         0     0%   100%     0.79MB  0.81%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*clientStream).writeRequestBody
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/golang.org/x/net/trace.init
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.(*DefaultRESTMapper).Add
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.NewDefaultRESTMapperFromScheme
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.UnsafeGuessKindToResource
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).Announce
         0     0%   100%     1.51MB  1.55%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).Enable
         0     0%   100%     1.51MB  1.55%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).RegisterAndEnable
         0     0%   100%     0.50MB  0.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).newRESTMapper
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.APIGroupFactoryRegistry.AnnouncePreconstructedFactory
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apis/meta/v1.(*ObjectMeta).Unmarshal
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).DeepCopy
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).deepCopy
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Converter).RegisterConversionFunc
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.ConversionFuncs.Add
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddConversionFuncs
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddGeneratedDeepCopyFuncs
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).Copy
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).DeepCopy
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme
         0     0%   100%     1.51MB  1.56%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme-fm
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.Decode
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/protobuf.(*Serializer).Decode
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/protobuf.unmarshalToObject
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.(*DirectDecoder).Decode
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.(*codec).Decode
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.DirectDecoder.Decode
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).(github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.newSpdyStream)-fm
         0     0%   100%     0.88MB  0.91%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).newSpdyStream
         0     0%   100%     1.52MB  1.56%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Forever
         0     0%   100%     3.53MB  3.63%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0%   100%     3.53MB  3.63%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0%   100%     3.53MB  3.63%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/watch.(*StreamWatcher).receive
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/watch.NewBroadcaster
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/registry/generic.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/storage/storagebackend/factory.init
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/client-go/discovery.init
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/client-go/kubernetes.init
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/client-go/rest/watch.(*Decoder).Decode
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*DeltaFIFO).Pop
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*cache).Add
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*controller).(github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.processLoop)-fm
         0     0%   100%     1.53MB  1.57%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*controller).Run
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*controller).processLoop
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*sharedIndexInformer).HandleDeltas
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*sharedIndexInformer).HandleDeltas-fm
         0     0%   100%     1.53MB  1.57%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*sharedIndexInformer).Run
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*threadSafeMap).Add
         0     0%   100%     2.02MB  2.08%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.NewNamedReflector
         0     0%   100%     2.54MB  2.62%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.NewReflector
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.extractStackCreator
         0     0%   100%     0.52MB  0.53%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.getDefaultReflectorName
         0     0%   100%     2.02MB  2.08%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.newReflectorMetrics
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/record.NewBroadcaster
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kube-apiserver/app.init
         0     0%   100%     1.51MB  1.55%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kube-proxy/app.init
         0     0%   100%     1.66MB  1.71%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.init
         0     0%   100%     0.50MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.startKubelet.func2
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api.RegisterDeepCopies
         0     0%   100%        1MB  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api/v1.(*Service).Unmarshal
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.Install
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.init
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.init.1
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/v1.addConversionFuncs
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset.init
         0     0%   100%     0.51MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/fake.AddToScheme
