34245.45kB of 34245.45kB total (  100%)
         0     0%   100%   512.14kB  1.50%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.Install
         0     0%   100%   512.14kB  1.50%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.init
         0     0%   100%   512.14kB  1.50%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/scheme.init.1
         0     0%   100%   512.14kB  1.50%  github.com/openshift/origin/pkg/oauth/generated/internalclientset/typed/oauth/internalversion.init
         0     0%   100%  1024.38kB  2.99%  github.com/openshift/origin/pkg/oc/admin.NewCommandAdmin
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/pkg/oc/admin/policy.NewCmdAddRoleToUser
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/pkg/oc/admin/policy.NewCmdPolicy
         0     0%   100%  2082.69kB  6.08%  github.com/openshift/origin/pkg/oc/cli.NewCmdKubectl
         0     0%   100%  1536.26kB  4.49%  github.com/openshift/origin/pkg/oc/cli.NewCommandCLI
         0     0%   100%   512.56kB  1.50%  github.com/openshift/origin/pkg/oc/cli.init
         0     0%   100%   512.28kB  1.50%  github.com/openshift/origin/pkg/oc/cli/cmd.NewCmdConfig
         0     0%   100%  1024.16kB  2.99%  github.com/openshift/origin/pkg/oc/cli/cmd.NewCmdCreate
         0     0%   100%  1546.67kB  4.52%  github.com/openshift/origin/pkg/oc/cli/cmd.init
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/pkg/oc/cli/cmd/create.NewCmdCreateReencryptRoute
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/pkg/oc/cli/cmd/create.NewCmdCreateRoute
         0     0%   100%   512.56kB  1.50%  github.com/openshift/origin/pkg/oc/cli/cmd/set.init
         0     0%   100%  1546.67kB  4.52%  github.com/openshift/origin/pkg/oc/cli/describe.init
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/pkg/security/apis/security/install.Install
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/pkg/security/apis/security/install.init
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/pkg/security/apis/security/install.init.1
         0     0%   100%  1546.67kB  4.52%  github.com/openshift/origin/pkg/security/legacyclient.init
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws.init
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws/endpoints.init
         0     0%   100%   512.02kB  1.50%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.(*domainManager).Bind
         0     0%   100%   512.02kB  1.50%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.(*domainManager).bindDomainTranslators
         0     0%   100%   512.02kB  1.50%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.BindTextdomain
         0     0%   100%   512.02kB  1.50%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.newMoTranslator
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/github.com/coreos/etcd/clientv3.init
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/github.com/coreos/etcd/etcdserver/etcdserverpb.init
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/github.com/coreos/etcd/vendor/google.golang.org/grpc.init
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).Serve.func2
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).frameHandler
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).handleStreamFrame
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).sendReply
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Stream).SendReply
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*idleAwareFramer).WriteFrame
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).WriteFrame
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).writeSynReplyFrame
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*SynReplyFrame).write
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.writeHeaderValueBlock
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*RouteBuilder).Build
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*WebService).Route
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.newPathExpression
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/github.com/go-openapi/loads.init
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.(*Schema).UnmarshalJSON
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.MustLoadSwagger20Schema
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/github.com/go-openapi/spec.Swagger20Schema
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/google/cadvisor/api.init
         0     0%   100%  2048.25kB  5.98%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.init
         0     0%   100% 13324.28kB 38.91%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.DiskStatsCopy
         0     0%   100% 16909.21kB 49.38%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
         0     0%   100% 13324.28kB 38.91%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.setDiskIoStats
         0     0%   100% 14860.96kB 43.40%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0%   100%  1696.38kB  4.95%  github.com/openshift/origin/vendor/github.com/google/cadvisor/http.init
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/google/cadvisor/machine.init
         0     0%   100% 16909.21kB 49.38%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
         0     0%   100% 16909.21kB 49.38%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0%   100% 16909.21kB 49.38%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.init
         0     0%   100%  1184.27kB  3.46%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.Asset
         0     0%   100%  1184.27kB  3.46%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.bindataRead
         0     0%   100%  1184.27kB  3.46%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.init
         0     0%   100%  1184.27kB  3.46%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJs
         0     0%   100%  1184.27kB  3.46%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJsBytes
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/google/cadvisor/utils/cloudinfo.init
         0     0%   100%  2560.05kB  7.48%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*BlkioGroup).GetStats
         0     0%   100%  2560.05kB  7.48%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*Manager).GetStats
         0     0%   100%  2560.05kB  7.48%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getBlkioStat
         0     0%   100%  2560.05kB  7.48%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getStats
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).GetMetricWithLabelValues
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).WithLabelValues
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).getOrCreateMetricWithLabelValues
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*SummaryVec).WithLabelValues
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*summary).newStream
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.NewSummaryVec.func1
         0     0%   100%  2590.11kB  7.56%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.newSummary
         0     0%   100%   512.05kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).Execute
         0     0%   100%   512.05kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).ExecuteC
         0     0%   100%   512.05kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/cobra.(*Command).execute
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).AddFlag
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).Bool
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolP
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolVarP
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).String
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).StringVar
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).StringVarP
         0     0%   100%  1024.18kB  2.99%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).VarP
         0     0%   100%   809.97kB  2.37%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*Transport).getBodyWriterState.func1
         0     0%   100%   809.97kB  2.37%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*clientStream).writeRequestBody
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/golang.org/x/net/trace.init
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.(*DefaultRESTMapper).Add
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.NewDefaultRESTMapperFromScheme
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.UnsafeGuessKindToResource
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).Announce
         0     0%   100%  1544.19kB  4.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).Enable
         0     0%   100%  1544.19kB  4.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).RegisterAndEnable
         0     0%   100%   512.01kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).newRESTMapper
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.APIGroupFactoryRegistry.AnnouncePreconstructedFactory
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).DeepCopy
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).deepCopy
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Converter).RegisterConversionFunc
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.ConversionFuncs.Add
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddConversionFuncs
         0     0%   100%   518.65kB  1.51%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddGeneratedDeepCopyFuncs
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).Copy
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).DeepCopy
         0     0%   100%  1550.83kB  4.53%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme
         0     0%   100%  1550.83kB  4.53%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme-fm
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).(github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.newSpdyStream)-fm
         0     0%   100%   902.59kB  2.64%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).newSpdyStream
         0     0%   100%  1554.07kB  4.54%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Forever
         0     0%   100%  3096.50kB  9.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0%   100%  3096.50kB  9.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0%   100%  3096.50kB  9.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0%   100%   512.05kB  1.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/watch.NewBroadcaster
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/registry/generic.init
         0     0%   100%   516.01kB  1.51%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/storage/storagebackend/factory.init
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/k8s.io/client-go/discovery.init
         0     0%   100%  1025.79kB  3.00%  github.com/openshift/origin/vendor/k8s.io/client-go/kubernetes.init
         0     0%   100%  1046.19kB  3.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*controller).Run
         0     0%   100%  1046.19kB  3.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*sharedIndexInformer).Run
         0     0%   100%  2072.09kB  6.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.NewNamedReflector
         0     0%   100%  2600.26kB  7.59%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.NewReflector
         0     0%   100%   528.17kB  1.54%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.extractStackCreator
         0     0%   100%   528.17kB  1.54%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.getDefaultReflectorName
         0     0%   100%  2072.09kB  6.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.newReflectorMetrics
         0     0%   100%   512.05kB  1.50%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/record.NewBroadcaster
         0     0%   100%   512.10kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kube-apiserver/app.init
         0     0%   100%  1545.83kB  4.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kube-proxy/app.init
         0     0%   100%  1696.38kB  4.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.init
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.startKubelet.func2
         0     0%   100%   518.65kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api.RegisterDeepCopies
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.Install
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.init
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/install.init.1
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/apis/networking/v1.addConversionFuncs
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset.init
         0     0%   100%   518.65kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/fake.AddToScheme
         0     0%   100%   518.65kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/fake.init
         0     0%   100%   518.65kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/fake.init.1
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/scheme.init
         0     0%   100%   520.04kB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/client/clientset_generated/internalclientset/typed/admissionregistration/internalversion.init
         0     0%   100%      513kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewCmdApply
         0     0%   100%      513kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewCmdApplyEditLastApplied
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewCmdCreate
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewCmdCreateServiceAccount
         0     0%   100%      513kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewCmdEdit
         0     0%   100%  2082.69kB  6.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd.NewKubectlCommand
         0     0%   100%   512.28kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/config.NewCmdConfig
         0     0%   100%   512.56kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/templates.LongDesc
         0     0%   100%   512.56kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/templates.normalizer.markdown
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddNonDeprecatedPrinterFlags
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddOutputFlags
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddPrinterFlags
         0     0%   100%   512.08kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubectl/cmd/util.AddValidateFlags
         0     0%   100%   512.04kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).ListenAndServe
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).StartGarbageCollection.func1
         0     0%   100%  1696.38kB  4.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.init
         0     0%   100%  1696.38kB  4.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.init
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.(*podStorage).Merge
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.(*podStorage).merge
         0     0%   100%   512.38kB  1.50%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/config.copyPods
         0     0%   100%   518.02kB  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/container.(*realContainerGC).GarbageCollect
