timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943245000,4.10,0.00,1639380,708488,2124,1733080,2696340,20,0,0,647472,9280,62602456,3191424,8668,266724,0,0,0,153120,4.85,0.00,0.00
1505943345000,4.29,0.00,1747360,816284,2124,1741428,2823008,20,0,0,655692,9280,62482160,3311720,8928,267652,0,0,0,153256,5.03,0.00,0.00
1505943445000,4.46,0.00,1842200,910976,2124,1749788,2933500,36,0,0,663912,9296,62378140,3415740,9180,267772,0,0,0,153896,5.19,0.00,0.00
1505943545000,4.58,0.00,1919924,987824,2124,1750772,3012868,248,0,0,663936,9296,62295920,3497960,9364,267816,0,0,0,154040,5.32,0.00,0.00
1505943645000,4.64,0.00,1948988,1015848,2124,1760120,3054336,316,0,0,672148,9312,62256220,3537660,9448,268484,0,0,0,154716,5.38,0.00,0.00
1505943745000,4.79,0.00,2039464,1085324,2124,1801268,3149736,40,0,0,692368,9328,62137460,3656420,9720,271660,0,0,0,154944,5.56,0.00,0.00
1505943845000,4.86,0.00,2063164,1111016,2124,1817844,3196412,20,0,0,708804,9360,62094272,3699608,9808,272136,0,0,0,155640,5.62,0.00,0.00
1505943945000,4.99,0.00,2135136,1180864,2124,1825624,3285016,16,0,0,716392,9360,62013776,3780104,10088,271628,0,0,0,155716,5.75,0.00,0.00
1505944045000,5.01,0.00,2139388,1185028,2124,1825684,3294384,24,0,0,716392,9392,62008364,3785516,10132,272060,0,0,0,155864,5.75,0.00,0.00
1505944145000,5.16,0.00,2227140,1271756,2124,1834740,3394116,240,0,0,724988,9424,61905732,3888148,10464,272508,0,0,0,156512,5.91,0.00,0.00
1505944245000,5.34,0.00,2407056,1373904,2124,1852500,3514308,456,0,0,664264,9408,61785640,4008240,9760,272648,0,0,0,156644,6.09,0.00,0.00
1505944345000,5.51,0.00,2497640,1464084,2124,1862148,3626216,16,0,0,673544,9408,61683468,4110412,10036,273152,0,0,0,189556,6.25,0.00,0.00
1505944445000,5.63,0.00,2575472,1541840,2124,1862288,3706980,20,0,0,673568,9424,61603188,4190692,10224,272764,0,0,0,190184,6.37,0.00,0.00
1505944545000,5.83,0.00,2685872,1652592,2124,1878816,3837892,28,0,0,689972,9456,61474184,4319696,11128,273072,0,0,0,190308,6.57,0.00,0.00
1505944645000,5.91,0.00,2730940,1699372,2124,1887196,3888980,56,0,0,698192,9424,61416848,4377032,10524,273444,0,0,0,190516,6.65,0.00,0.00
1505944745000,5.99,0.00,2778524,1743816,2124,1888064,3938440,180,0,0,698232,9424,61364316,4429564,10812,273204,0,0,0,191232,6.73,0.00,0.00
1505944845000,6.07,0.00,2835400,1800024,2124,1898032,3995568,308,0,0,707288,9408,61298752,4495128,10956,274176,0,0,0,191420,6.83,0.00,0.00
1505944945000,6.09,0.00,2848556,1810912,2124,1896904,4006808,148,0,0,706204,9440,61281536,4512344,11280,273952,0,0,0,194520,6.86,0.00,0.00
1505945045000,6.14,0.00,2885876,1847240,2124,1897984,4039576,20,0,0,705732,9408,61248652,4545228,10828,273704,0,0,0,192084,6.91,0.00,0.00
1505945145000,6.24,0.00,2937764,1900648,2124,1908820,4104628,24,0,0,716068,9456,61181864,4612016,12208,273492,0,0,0,192336,7.01,0.00,0.00
1505945245000,6.37,0.00,3011536,1972752,2124,1924900,4194112,20,0,0,732584,9456,61090508,4703372,10328,273044,0,0,0,192276,7.15,0.00,0.00
1505945345000,6.64,0.00,3149204,2111664,2124,1948288,4367412,144,0,0,755316,9440,60931864,4862016,11888,273816,0,0,0,192372,7.39,0.00,0.00
1505945445000,6.85,0.00,3279308,2240568,2124,1958204,4507592,280,0,0,763864,9440,60789660,5004220,12204,273824,0,0,0,192964,7.61,0.00,0.00
1505945545000,6.96,0.00,3340956,2301876,2124,1959644,4577268,24,0,0,765096,9440,60722804,5071076,12388,274524,0,0,0,193040,7.71,0.00,0.00
1505945645000,7.06,0.00,3415588,2376428,2124,1967956,4644260,20,0,0,773300,9440,60640672,5153208,12532,273756,0,0,0,193168,7.83,0.00,0.00
1505945745000,7.31,0.00,3635404,2520632,2124,1984620,4809144,12,0,0,713928,9440,60479672,5314208,12068,273872,0,0,0,193256,8.08,0.00,0.00
1505945845000,7.48,0.00,3739288,2624532,2124,1992848,4919744,24,0,0,722520,9440,60363680,5430200,12356,273460,0,0,0,193948,8.25,0.00,0.00
1505945945000,7.49,0.00,3743244,2627420,2124,1993492,4929208,148,0,0,722236,9440,60355568,5438312,12408,273624,0,0,0,194300,8.27,0.00,0.00
1505946045000,7.53,0.00,3763216,2644776,2124,2011304,4955532,436,0,0,738964,9456,60314336,5479544,12596,273428,0,0,0,199024,8.33,0.00,0.00
1505946145000,7.53,0.00,3768472,2650704,2124,2011708,4956068,20,0,0,739004,9440,60309680,5484200,12388,272420,0,0,0,199316,8.34,0.00,0.00
1505946245000,7.53,0.00,3759744,2642608,2124,2020080,4952016,12,0,0,747256,9424,60310588,5483292,12496,272668,0,0,0,195036,8.33,0.00,0.00
1505946345000,7.53,0.00,3738452,2621292,2124,2020172,4953168,12,0,0,747268,9424,60331196,5462684,12484,272772,0,0,0,195036,8.30,0.00,0.00
1505946445000,7.84,0.00,3947716,2828604,2124,2018500,5160120,12,0,0,745500,9456,60120216,5673664,12772,273916,0,0,0,199636,8.62,0.00,0.00
1505946545000,7.89,0.00,3990884,2872640,2124,2027652,5191952,104,0,0,753708,9408,60071244,5722636,13016,273656,0,0,0,195672,8.70,0.00,0.00
1505946645000,8.32,0.00,4160916,3039544,2124,2028800,5476948,236,0,0,753764,9648,59896516,5897364,12808,274412,0,0,0,195740,8.96,0.00,0.00
1505946745000,8.17,0.00,4153592,3033796,2124,2037416,5374764,12,0,0,761936,9424,59895996,5897884,13452,274712,0,0,0,195804,8.96,0.00,0.00
1505946845000,8.36,0.00,4260548,3141120,2124,2047428,5500608,24,0,0,771728,9424,59777692,6016188,13096,275092,0,0,0,228880,9.14,0.00,0.00
1505946945000,8.52,0.00,4331700,3212028,2124,2080724,5604676,12,0,0,805044,9440,59669700,6124180,14012,275632,0,0,0,228716,9.31,0.00,0.00
1505947045000,8.64,0.00,4405640,3285600,2124,2080848,5682856,20,0,0,805072,9440,59595456,6198424,14216,275464,0,0,0,229284,9.42,0.00,0.00
1505947145000,8.89,0.00,4551244,3430520,2124,2087456,5847572,24,0,0,811264,9440,59445032,6348848,14564,275104,0,0,0,229408,9.65,0.00,0.00
1505947245000,9.03,0.00,4641604,3520540,2124,2099132,5938376,196,0,0,821500,9472,59339548,6454332,14312,276296,0,0,0,229728,9.81,0.00,0.00
1505947345000,9.09,0.00,4762528,3564816,2124,2106340,5980940,16,0,0,752604,9424,59288772,6505108,14080,276296,0,0,0,229588,9.89,0.00,0.00
1505947445000,9.18,0.00,4812584,3615104,2124,2116000,6039212,16,0,0,762276,9440,59229092,6564788,14216,275912,0,0,0,229976,9.98,0.00,0.00
1505947545000,9.19,0.00,4814252,3613572,2124,2124568,6049632,28,0,0,770772,9440,59213776,6580104,13936,275940,0,0,0,230632,10.00,0.00,0.00
1505947645000,9.21,0.00,4814572,3616700,2124,2141084,6061144,24,0,0,787220,9456,59194112,6599768,14376,275720,0,0,0,230504,10.03,0.00,0.00
1505947745000,9.24,0.00,4833780,3635144,2124,2141948,6081672,204,0,0,787204,9520,59160524,6633356,14556,274932,0,0,0,245836,10.08,0.00,0.00
1505947845000,9.26,0.00,4683980,3480384,2124,2151024,6089768,216,0,0,795488,9456,59306188,6487692,14568,275656,0,0,0,237108,9.86,0.00,0.00
1505947945000,9.23,0.00,4668756,3468524,2124,2149412,6070500,16,0,0,793240,9440,59331268,6462612,14484,275740,0,0,0,231376,9.82,0.00,0.00
1505948045000,9.24,0.00,4705504,3509032,2124,2151968,6077512,16,0,0,795528,9488,59290012,6503868,14576,275532,0,0,0,231692,9.89,0.00,0.00
1505948145000,9.23,0.00,4650008,3449820,2124,2152076,6070960,12,0,0,795616,9440,59344604,6449276,14456,275628,0,0,0,231432,9.80,0.00,0.00
1505948245000,9.24,0.00,4650384,3450084,2124,2152172,6080220,28,0,0,795624,9456,59344660,6449220,14460,275544,0,0,0,231436,9.80,0.00,0.00
1505948345000,9.24,0.00,4495620,3295160,2124,2152244,6080220,12,0,0,795636,9456,59498448,6295432,14460,275944,0,0,0,231432,9.57,0.00,0.00
