timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943245000,11.90,0.00,2092164,1027728,2124,1542020,1935516,240,0,0,422060,4176,13339764,2926668,9832,184540,0,0,0,41284,17.99,0.00,0.00
1505943345000,12.04,0.00,2115072,1041108,2124,1557452,1957960,212,0,0,427668,4176,13310308,2956124,10140,185408,0,0,0,41420,18.17,0.00,0.00
1505943445000,12.68,0.00,2146940,1064240,2124,1574028,2063212,340,0,0,435720,4128,13269524,2996908,10196,186188,0,0,0,41612,18.42,0.00,0.00
1505943545000,12.19,0.00,2157648,1065968,2124,1586972,1982408,256,0,0,439308,4128,13254240,3012192,9984,186424,0,0,0,41752,18.52,0.00,0.00
1505943645000,12.26,0.00,2170744,1069368,2124,1596732,1993776,280,0,0,439304,4160,13241000,3025432,10004,186516,0,0,0,41980,18.60,0.00,0.00
1505943745000,12.33,0.00,2183316,1078832,2124,1606036,2005736,376,0,0,445468,4336,13223056,3043376,10380,186236,0,0,0,42208,18.71,0.00,0.00
1505943845000,12.39,0.00,2222660,1088160,2124,1639580,2015472,132,0,0,448880,4160,13174016,3092416,10292,189676,0,0,0,42452,19.01,0.00,0.00
1505943945000,12.47,0.00,2246968,1103452,2124,1651960,2028924,564,0,0,452792,4144,13144596,3121836,10108,189816,0,0,0,42528,19.19,0.00,0.00
1505944045000,12.66,0.00,2278964,1124964,2124,1665920,2058552,620,0,0,456952,4192,13107164,3159268,9972,190536,0,0,0,42676,19.42,0.00,0.00
1505944145000,12.78,0.00,2307772,1143044,2124,1683656,2078796,744,0,0,463392,4160,13070652,3195780,10732,191692,0,0,0,42804,19.65,0.00,0.00
1505944245000,12.93,0.00,2342308,1164876,2124,1702392,2103372,596,0,0,469436,4416,13027824,3238608,10696,193300,0,0,0,43004,19.91,0.00,0.00
1505944345000,13.06,0.00,2370784,1178072,2124,1724588,2124052,940,0,0,476192,4192,12991452,3274980,10380,193964,0,0,0,43144,20.13,0.00,0.00
1505944445000,13.13,0.00,2389544,1189312,2124,1737172,2135540,436,0,0,481120,4192,12968096,3298336,10408,194352,0,0,0,47420,20.28,0.00,0.00
1505944545000,13.29,0.00,2421700,1213200,2124,1749500,2161720,808,0,0,485524,4192,12927392,3339040,10984,194996,0,0,0,49956,20.53,0.00,0.00
1505944645000,13.40,0.00,2434196,1223864,2124,1757748,2179848,320,0,0,491620,4208,12911124,3355308,10544,195156,0,0,0,47752,20.63,0.00,0.00
1505944745000,13.48,0.00,2448436,1229860,2124,1767144,2192716,276,0,0,492772,4224,12894944,3371488,10564,194816,0,0,0,48016,20.73,0.00,0.00
1505944845000,13.51,0.00,2456504,1235456,2124,1774604,2196968,188,0,0,497764,4224,12881976,3384456,10588,193832,0,0,0,48184,20.81,0.00,0.00
1505944945000,14.28,0.00,2506396,1259600,2124,1783276,2322288,616,0,0,497204,4272,12833680,3432752,11656,193012,0,0,0,48244,21.10,0.00,0.00
1505945045000,13.67,0.00,2499544,1266124,2124,1797840,2222976,496,0,0,502616,4496,12832964,3433468,10776,193700,0,0,0,48416,21.11,0.00,0.00
1505945145000,13.75,0.00,2520480,1273044,2124,1810492,2236520,224,0,0,506980,4224,12806872,3459560,11428,194692,0,0,0,48664,21.27,0.00,0.00
1505945245000,14.51,0.00,2587640,1330828,2124,1825716,2360424,312,0,0,512764,4240,12733240,3533192,11288,195744,0,0,0,48604,21.72,0.00,0.00
1505945345000,13.97,0.00,2579936,1311744,2124,1843824,2272688,592,0,0,519988,4240,12731896,3534536,10852,197500,0,0,0,48700,21.73,0.00,0.00
1505945445000,14.06,0.00,2610652,1325992,2124,1864904,2286888,280,0,0,524320,4336,12693380,3573052,10912,198772,0,0,0,48844,21.97,0.00,0.00
1505945545000,14.10,0.00,2626324,1333044,2124,1877460,2293884,72,0,0,528408,4304,12673604,3592828,10960,199588,0,0,0,48920,22.09,0.00,0.00
1505945645000,14.20,0.00,2649752,1348852,2124,1889524,2310264,44,0,0,532704,4304,12645848,3620584,11020,200020,0,0,0,49016,22.26,0.00,0.00
1505945745000,14.24,0.00,2662388,1354864,2124,1901308,2315984,64,0,0,537860,4400,12627780,3638652,11432,200360,0,0,0,49136,22.37,0.00,0.00
1505945845000,14.28,0.00,2675808,1360488,2124,1915480,2322280,400,0,0,544236,4224,12608096,3658336,11092,200536,0,0,0,49372,22.49,0.00,0.00
1505945945000,14.38,0.00,2693380,1376088,2124,1922512,2339728,452,0,0,549164,4208,12584148,3682284,11144,199916,0,0,0,49528,22.64,0.00,0.00
1505946045000,14.51,0.00,2722468,1392360,2124,1932140,2359676,268,0,0,549876,4256,12549220,3717212,11160,199496,0,0,0,53996,22.85,0.00,0.00
1505946145000,14.49,0.00,2722436,1392144,2124,1939196,2357308,380,0,0,554744,4208,12549860,3716572,10968,198888,0,0,0,49892,22.85,0.00,0.00
1505946245000,14.48,0.00,2727036,1390112,2124,1948076,2355636,388,0,0,555012,4416,12546476,3719956,11428,197968,0,0,0,50012,22.87,0.00,0.00
1505946345000,14.52,0.00,2732976,1394640,2124,1951568,2361112,52,0,0,557140,4224,12538468,3727964,11140,197308,0,0,0,50012,22.92,0.00,0.00
1505946445000,14.59,0.00,2760036,1413340,2124,1961388,2373316,548,0,0,558720,4224,12508420,3758012,11160,197752,0,0,0,50060,23.10,0.00,0.00
1505946545000,14.67,0.00,2781396,1421056,2124,1975692,2386004,860,0,0,563592,4336,12480980,3785452,11212,198616,0,0,0,50196,23.27,0.00,0.00
1505946645000,14.73,0.00,2802056,1434140,2124,1991496,2395628,552,0,0,567820,4352,12454404,3812028,11248,199836,0,0,0,50268,23.43,0.00,0.00
1505946745000,15.42,0.00,2857768,1472816,2124,2009592,2507552,580,0,0,576592,4336,12389556,3876876,11808,201516,0,0,0,50328,23.83,0.00,0.00
1505946845000,14.87,0.00,2844184,1458748,2124,2022192,2418592,176,0,0,580980,4192,12397940,3868492,11336,202728,0,0,0,50396,23.78,0.00,0.00
1505946945000,14.91,0.00,2867432,1466852,2124,2041724,2425692,420,0,0,585204,4208,12366640,3899792,11356,203812,0,0,0,50468,23.97,0.00,0.00
1505947045000,15.04,0.00,2894780,1485824,2124,2056224,2446456,540,0,0,591352,4208,12334132,3932300,11432,204456,0,0,0,54684,24.17,0.00,0.00
1505947145000,15.12,0.00,2917864,1499964,2124,2069840,2459664,400,0,0,596016,4208,12305780,3960652,11472,204624,0,0,0,54744,24.35,0.00,0.00
1505947245000,15.30,0.00,2955304,1525772,2124,2083816,2489388,676,0,0,600452,4240,12262104,4004328,12260,204860,0,0,0,54876,24.62,0.00,0.00
1505947345000,15.24,0.00,2955080,1519508,2124,2096548,2478748,180,0,0,604936,4208,12256868,4009564,11544,205408,0,0,0,54972,24.65,0.00,0.00
1505947445000,15.32,0.00,2968304,1531620,2124,2102288,2491408,112,0,0,609744,4208,12240516,4025916,11576,205348,0,0,0,55108,24.75,0.00,0.00
1505947545000,15.38,0.00,2986748,1542932,2124,2114272,2501680,208,0,0,614420,4208,12216432,4050000,11596,204964,0,0,0,55312,24.90,0.00,0.00
1505947645000,15.40,0.00,2994196,1542976,2124,2122300,2504948,344,0,0,614784,4224,12208212,4058220,11608,204604,0,0,0,55448,24.95,0.00,0.00
1505947745000,15.60,0.00,3028724,1566984,2124,2128860,2538236,176,0,0,619540,4208,12163280,4103152,11660,204332,0,0,0,61336,25.22,0.00,0.00
1505947845000,16.19,0.00,3062140,1597928,2124,2137920,2633464,92,0,0,619804,4224,12136084,4130348,11892,204140,0,0,0,55776,25.39,0.00,0.00
1505947945000,15.56,0.00,3030860,1573520,2124,2145172,2530968,232,0,0,623736,4416,12164032,4102400,11692,203584,0,0,0,55868,25.22,0.00,0.00
1505948045000,15.70,0.00,3060244,1589292,2124,2149200,2554124,300,0,0,626032,4208,12131812,4134620,11712,203216,0,0,0,55900,25.42,0.00,0.00
1505948145000,15.66,0.00,3061760,1586640,2124,2155156,2546776,400,0,0,623828,4208,12132380,4134052,11712,202968,0,0,0,55928,25.41,0.00,0.00
1505948245000,15.70,0.00,3068848,1592900,2124,2160332,2553028,256,0,0,628000,4400,12121900,4144532,12064,202816,0,0,0,55928,25.48,0.00,0.00
1505948345000,15.81,0.00,3087412,1610380,2124,2161304,2571228,0,0,0,628072,4208,12103184,4163248,11772,202840,0,0,0,55928,25.59,0.00,0.00
