timestamp_ms,br0-rx,br0-tx,docker0-rx,docker0-tx,eth0-rx,eth0-tx,lo-rx,lo-tx,ovs-system-rx,ovs-system-tx,tun0-rx,tun0-tx,vxlan_sys_4789-rx,vxlan_sys_4789-tx
1505945245000,0,0,,,1.66141952,2.0365312,,,0,0,0.9998336,0.76873728,0.99508224,0.74268672
1505945345000,0,0,,,1.88915712,2.38379008,,,0,0,1.0162176,1.02096896,1.01146624,0.98893824
1505945445000,0,0,,,1.98418432,2.5145344,,,0,0,1.02088704,1.11075328,1.01613568,1.07405312
1505945545000,0,0,,,1.8481152,2.33914368,,,0,0,0.94765056,1.02678528,0.94298112,0.99057664
1505945645000,0,0,,,1.93626112,2.39280128,,,0,0,1.09379584,0.95100928,1.08937216,0.9162752
1505945745000,0,0,,,1.78233344,2.19004928,,,0,0,1.02260736,0.85450752,1.01810176,0.8224768
1505945845000,0,0,,,2.45743616,2.82238976,,,0,0,1.80125696,0.71663616,1.7989632,0.68837376
1505945945000,0,0,,,2.12484096,2.40205824,,,0,0,1.6162816,0.54460416,1.61366016,0.52158464
1505946045000,0,0,,,1.90644224,2.10681856,,,0,0,1.53796608,0.38191104,1.53583616,0.36429824
1505946145000,0,0,,,1.68091648,1.8038784,,,0,0,1.45727488,0.217088,1.4548992,0.2052096
1505946245000,0,0,,,1.18358016,1.22355712,,,0,0,1.09477888,0.06766592,1.0919936,0.06144
1505946345000,0,0,,,0.01859584,0.00352256,,,0,0,0.00663552,0.00360448,0.00016384,0.00024576
1505946445000,0,0,,,0.60809216,0.65650688,,,0,0,0.49758208,0.11198464,0.49258496,0.10477568
1505946545000,0,0,,,1.2619776,1.466368,,,0,0,0.90300416,0.41066496,0.8986624,0.39469056
1505946645000,0,0,,,1.54574848,1.88817408,,,0,0,0.94691328,0.69607424,0.94240768,0.67248128
1505946745000,0,0,,,1.78454528,2.26770944,,,0,0,0.93331456,0.997376,0.92848128,0.96641024
1505946845000,0,0,,,2.27590144,2.87064064,,,0,0,1.2279808,1.2238848,1.2234752,1.18513664
1505946945000,0,0,,,2.08953344,2.65404416,,,0,0,1.08027904,1.16998144,1.07577344,1.1313152
1505947045000,0,0,,,1.9464192,2.47783424,,,0,0,0.99581952,1.10125056,0.99074048,1.06528768
1505947145000,0,0,,,1.87654144,2.37436928,,,0,0,0.98148352,1.03702528,0.97656832,1.00302848
1505947245000,0,0,,,2.045952,2.52239872,,,0,0,1.1845632,0.98115584,1.18022144,0.94633984
1505947345000,0,0,,,2.20332032,2.6497024,,,0,0,1.388544,0.91160576,1.38452992,0.87711744
1505947445000,0,0,,,2.50167296,2.89882112,,,0,0,1.79552256,0.7860224,1.79306496,0.7569408
1505947545000,0,0,,,2.4956928,2.8340224,,,0,0,1.91709184,0.64462848,1.91488,0.62087168
1505947645000,0,0,,,2.07454208,2.34012672,,,0,0,1.6039936,0.50905088,1.601536,0.48799744
1505947745000,0,0,,,2.0201472,2.22593024,,,0,0,1.6564224,0.3817472,1.6539648,0.364544
1505947845000,0,0,,,1.89202432,2.03505664,,,0,0,1.6347136,0.2523136,1.63241984,0.23887872
1505947945000,0,0,,,1.35626752,1.42753792,,,0,0,1.23297792,0.11247616,1.2300288,0.10461184
1505948045000,0,0,,,0.54198272,0.56270848,,,0,0,0.4759552,0.05537792,0.47104,0.04980736
1505948145000,0,0,,,0.33513472,0.33005568,,,0,0,0.31244288,0.00917504,0.30711808,0.00540672
1505948245000,0,0,,,0.02015232,0.0036864,,,0,0,0.00663552,0.00360448,0.00016384,0.00024576
1505948345000,0,0,,,0.0200704,0.00376832,,,0,0,0.00663552,0.00360448,0.00016384,0.00024576
