timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505944745000,255.61,0.00,6528792,5407020,2124,2050352,41578976,756,0,0,870856,79872,7615596,8651092,84508,566028,0,0,0,56392,53.18,0.00,0.00
1505944845000,273.95,0.00,6926616,5800196,2124,2057052,44562876,956,0,0,872948,85392,7157736,9108952,90192,591900,0,0,0,60744,56.00,0.00,0.00
1505944945000,282.20,0.00,7115764,5986224,2124,2060820,45904332,588,0,0,873548,87952,6940136,9326552,92344,604248,0,0,0,60824,57.34,0.00,0.00
1505945045000,286.55,0.00,7207052,6076228,2124,2062468,46612464,628,0,0,873896,89296,6834916,9431772,93720,610700,0,0,0,60972,57.98,0.00,0.00
1505945145000,297.57,0.00,7427656,6294620,2124,2065524,48404456,788,0,0,874812,92656,6577028,9689660,97044,626612,0,0,0,61068,59.57,0.00,0.00
1505945245000,304.30,0.00,7567744,6431512,2124,2067864,49499860,904,0,0,875420,94688,6414152,9852536,99184,636420,0,0,0,61196,60.57,0.00,0.00
1505945345000,317.55,0.00,7853140,6716264,2124,2071504,51654476,208,0,0,876596,98736,6084520,10182168,103180,655404,0,0,0,61292,62.60,0.00,0.00
1505945445000,324.34,0.00,8007372,6868992,2124,2074004,52758616,1088,0,0,877176,100832,5908196,10358492,105688,665324,0,0,0,61432,63.68,0.00,0.00
1505945545000,330.98,0.00,8146052,7005044,2124,2076640,53839924,716,0,0,877512,102784,5746752,10519936,107844,675036,0,0,0,65604,64.67,0.00,0.00
1505945645000,337.67,0.00,8283480,7140480,2124,2079280,54928500,856,0,0,878172,104832,5587112,10679576,109604,685020,0,0,0,65776,65.65,0.00,0.00
1505945745000,343.03,0.00,8424060,7279388,2124,2081464,55799928,764,0,0,878604,106400,5429440,10837248,111272,692884,0,0,0,65872,66.62,0.00,0.00
1505945845000,359.61,0.00,8754276,7605756,2124,2087540,58496404,1224,0,0,880432,111536,5040608,11226080,116996,718424,0,0,0,66128,69.01,0.00,0.00
1505945945000,366.53,0.00,8912440,7758868,2124,2099088,59622380,1072,0,0,889344,113568,4848424,11418264,118852,728504,0,0,0,66312,70.19,0.00,0.00
1505946045000,379.85,0.00,9197372,8032384,2124,2103820,61788740,996,0,0,890644,117184,4519636,11747052,122932,746636,0,0,0,70848,72.22,0.00,0.00
1505946145000,388.66,0.00,9393812,8231160,2124,2108932,63221480,72,0,0,891560,120336,4286676,11980012,125568,763468,0,0,0,71140,73.65,0.00,0.00
1505946245000,405.67,0.00,9762964,8604432,2124,2115276,65989328,1224,0,0,893532,125696,3863020,12403668,130900,787652,0,0,0,70976,76.25,0.00,0.00
1505946345000,422.01,0.00,10084368,8917880,2124,2121000,68646736,484,0,0,895632,130512,3488428,12778260,135784,811464,0,0,0,70992,78.55,0.00,0.00
1505946445000,422.07,0.00,10090288,8922812,2124,2121892,68656056,860,0,0,895620,130528,3481540,12785148,135844,812284,0,0,0,71040,78.60,0.00,0.00
1505946545000,424.27,0.00,10138264,8969744,2124,2123368,69015024,916,0,0,895812,131168,3425060,12841628,136496,816728,0,0,0,71176,78.94,0.00,0.00
1505946645000,433.06,0.00,10330100,9161580,2124,2126020,70444048,604,0,0,896564,133920,3202060,13064628,139104,829740,0,0,0,71280,80.32,0.00,0.00
1505946745000,439.54,0.00,10466872,9294012,2124,2128772,71498204,1008,0,0,896796,135888,3044056,13222632,141484,839504,0,0,0,71340,81.29,0.00,0.00
1505946845000,445.71,0.00,10561544,9386868,2124,2130776,72501536,888,0,0,897200,137248,2934124,13332564,143028,846984,0,0,0,71412,81.96,0.00,0.00
1505946945000,448.51,0.00,10651908,9475732,2124,2132824,72957968,1036,0,0,897608,138592,2826444,13440244,144124,854008,0,0,0,71480,82.62,0.00,0.00
1505947045000,455.10,0.00,10787288,9609740,2124,2135204,74029100,216,0,0,898220,140624,2668888,13597800,146156,863720,0,0,0,71600,83.59,0.00,0.00
1505947145000,461.75,0.00,10927624,9748352,2124,2137660,75111384,1044,0,0,898828,142656,2505688,13761000,147684,874556,0,0,0,75820,84.60,0.00,0.00
1505947245000,470.71,0.00,11078832,9895620,2124,2139896,76568496,1352,0,0,899268,144224,2332372,13934316,150460,883372,0,0,0,75892,85.66,0.00,0.00
1505947345000,475.08,0.00,11207944,10023548,2124,2151848,77279540,1344,0,0,908092,146704,2170928,14095760,152508,895120,0,0,0,76008,86.65,0.00,0.00
1505947445000,479.59,0.00,11309948,10121056,2124,2154612,78012924,972,0,0,908532,148080,2052412,14214276,153584,902860,0,0,0,76132,87.38,0.00,0.00
1505947545000,492.46,0.00,11594732,10401100,2124,2159424,80106908,1284,0,0,909736,151744,1723012,14543676,158264,922516,0,0,0,76344,89.41,0.00,0.00
1505947645000,507.09,0.00,11810960,10615552,2124,2164644,82486768,1468,0,0,911204,155568,1463612,14803076,162308,941560,0,0,0,76576,91.00,0.00,0.00
1505947745000,510.44,0.00,11921052,10725292,2124,2167656,83031572,1132,0,0,911720,156992,1336268,14930420,162840,950448,0,0,0,76752,91.79,0.00,0.00
1505947845000,525.22,0.00,12190916,10991156,2124,2173368,85435332,1204,0,0,913256,161072,1021020,15245668,167200,971088,0,0,0,80980,93.72,0.00,0.00
1505947945000,539.91,0.00,12568744,11363188,2124,2180528,87825284,720,0,0,915048,166512,581524,15685164,172492,999012,0,0,0,81088,96.43,0.00,0.00
1505948045000,542.19,0.00,12641884,11430296,2124,2182672,88197032,1160,0,0,915316,167152,501332,15765356,173296,1002524,0,0,0,81124,96.92,0.00,0.00
1505948145000,555.39,0.00,12847800,11646056,2124,2180208,90343960,448,0,0,918652,171248,246860,16019828,177352,1022704,0,0,0,81168,98.48,0.00,0.00
1505948245000,559.89,0.00,12891976,11723496,2124,2149368,91076328,184,0,0,921068,172544,186772,16079916,178628,1028240,0,0,0,81168,98.85,0.00,0.00
1505948345000,560.04,0.00,12886540,11730976,2124,2137336,91100184,36,0,0,921884,172592,192568,16074120,178576,1028324,0,0,0,81168,98.82,0.00,0.00
