timestamp_ms,datagram_fragments_gen_sec,datagrams_delivered_sec,datagrams_fragmented_ok_sec,datagrams_output_requests_sec,datagrams_reassmbled_sec,fragments_rx_need_reassemble_sec,rx_datagrams_forwarded_sec,rx_datagrams_header_err_sec,rx_datagrams_invalid_addr_sec,rx_datagrams_nobuff_sec,rx_datagrams_reassmbly_fail_sec,rx_datagrams_sec,rx_datagrams_unknown_proto_sec,tx_datagrams_fragment_fail_sec,tx_datagrams_nobuff_sec,tx_datagrams_noroute_sec
1505942545000,0.00,3.34,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34,0.00,0.00,0.00,0.00
1505942645000,0.00,3.29,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.29,0.00,0.00,0.00,0.00
1505942745000,0.00,3.38,0.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,0.00,0.00
1505942845000,0.00,9.63,0.00,9.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63,0.00,0.00,0.00,0.00
1505942945000,0.00,16.03,0.00,17.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,0.00,0.00,0.00,0.00
1505943045000,0.00,36.03,0.00,39.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.03,0.00,0.00,0.00,0.00
1505943145000,0.00,23.75,0.00,25.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.75,0.00,0.00,0.00,0.00
1505943245000,0.00,34.99,0.00,37.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.99,0.00,0.00,0.00,0.00
1505943345000,0.00,41.68,0.00,43.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.68,0.00,0.00,0.00,0.00
1505943445000,0.00,51.29,0.00,53.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.29,0.00,0.00,0.00,0.00
1505943545000,0.00,57.70,0.00,59.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.70,0.00,0.00,0.00,0.00
1505943645000,0.00,75.90,0.00,76.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.90,0.00,0.00,0.00,0.00
1505943745000,0.00,91.95,0.00,92.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.95,0.00,0.00,0.00,0.00
1505943845000,0.00,97.09,0.00,97.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.09,0.00,0.00,0.00,0.00
1505943945000,0.00,62.03,0.00,63.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.03,0.00,0.00,0.00,0.00
1505944045000,0.00,98.87,0.00,101.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.87,0.00,0.00,0.00,0.00
1505944145000,0.00,90.47,0.00,92.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.47,0.00,0.00,0.00,0.00
1505944245000,0.00,100.11,0.00,102.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.11,0.00,0.00,0.00,0.00
1505944345000,0.00,99.47,0.00,101.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.47,0.00,0.00,0.00,0.00
1505944445000,0.00,113.33,0.00,115.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.33,0.00,0.00,0.00,0.00
1505944545000,0.00,107.90,0.00,110.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.90,0.00,0.00,0.00,0.00
1505944645000,0.00,163.91,0.00,166.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.91,0.00,0.00,0.00,0.00
1505944745000,0.00,167.61,0.00,163.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,167.61,0.00,0.00,0.00,0.00
1505944845000,0.00,166.10,0.00,169.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.10,0.00,0.00,0.00,0.00
1505944945000,0.00,102.86,0.00,104.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,102.86,0.00,0.00,0.00,0.00
1505945045000,0.00,120.86,0.00,122.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.86,0.00,0.00,0.00,0.00
1505945145000,0.00,123.80,0.00,124.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.80,0.00,0.00,0.00,0.00
1505945245000,0.00,130.67,0.00,132.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.67,0.00,0.00,0.00,0.00
1505945345000,0.00,135.43,0.00,137.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.43,0.00,0.00,0.00,0.00
1505945445000,0.00,121.58,0.00,123.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.58,0.00,0.00,0.00,0.00
1505945545000,0.00,130.66,0.00,133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.66,0.00,0.00,0.00,0.00
1505945645000,0.00,133.78,0.00,135.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,133.78,0.00,0.00,0.00,0.00
1505945745000,0.00,147.96,0.00,150.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.96,0.00,0.00,0.00,0.00
1505945845000,0.00,214.13,0.00,208.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.13,0.00,0.00,0.00,0.00
1505945945000,0.00,194.20,0.00,187.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.20,0.00,0.00,0.00,0.00
1505946045000,0.00,218.76,0.00,215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218.76,0.00,0.00,0.00,0.00
1505946145000,0.00,194.13,0.00,194.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.13,0.00,0.00,0.00,0.00
1505946245000,0.00,185.23,0.00,187.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.23,0.00,0.00,0.00,0.00
1505946345000,0.00,110.35,0.00,112.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.35,0.00,0.00,0.00,0.00
1505946445000,0.00,130.02,0.00,131.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.02,0.00,0.00,0.00,0.00
1505946545000,0.00,161.47,0.00,162.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.47,0.00,0.00,0.00,0.00
1505946645000,0.00,147.01,0.00,148.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.01,0.00,0.00,0.00,0.00
1505946745000,0.00,141.61,0.00,143.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.61,0.00,0.00,0.00,0.00
1505946845000,0.00,165.97,0.00,167.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.97,0.00,0.00,0.00,0.00
1505946945000,0.00,149.40,0.00,150.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.40,0.00,0.00,0.00,0.00
1505947045000,0.00,158.96,0.00,161.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.96,0.00,0.00,0.00,0.00
1505947145000,0.00,156.89,0.00,157.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.89,0.00,0.00,0.00,0.00
1505947245000,0.00,159.35,0.00,161.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.35,0.00,0.00,0.00,0.00
1505947345000,0.00,197.27,0.00,198.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.27,0.00,0.00,0.00,0.00
1505947445000,0.00,222.47,0.00,216.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,222.47,0.00,0.00,0.00,0.00
1505947545000,0.00,253.82,0.00,238.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253.82,0.00,0.00,0.00,0.00
1505947645000,0.00,249.47,0.00,244.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.47,0.00,0.00,0.00,0.00
1505947745000,0.00,228.22,0.00,226.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.22,0.00,0.00,0.00,0.00
1505947845000,0.00,248.80,0.00,250.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.80,0.00,0.00,0.00,0.00
1505947945000,0.00,216.97,0.00,219.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.97,0.00,0.00,0.00,0.00
1505948045000,0.00,196.79,0.00,197.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.79,0.00,0.00,0.00,0.00
1505948145000,0.00,151.78,0.00,153.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.78,0.00,0.00,0.00,0.00
1505948245000,0.00,129.30,0.00,130.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.30,0.00,0.00,0.00,0.00
1505948345000,0.00,121.16,0.00,121.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.16,0.00,0.00,0.00,0.00
