timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943345000,63.20,0.00,2413144,1422796,2124,1334940,10280396,648,0,0,288412,21264,13026100,3240588,24412,216984,0,0,0,45552,19.92,0.00,0.00
1505943445000,77.23,0.00,2725056,1719456,2124,1338692,12563464,396,0,0,289628,25232,12670452,3596236,28892,234320,0,0,0,45760,22.11,0.00,0.00
1505943545000,89.81,0.00,2974120,1980576,2124,1342720,14608848,344,0,0,290980,29312,12381168,3885520,32484,251372,0,0,0,45920,23.89,0.00,0.00
1505943645000,105.33,0.00,3304396,2305284,2124,1347936,17133184,712,0,0,292280,34032,11999700,4266988,37352,272148,0,0,0,46176,26.23,0.00,0.00
1505943745000,123.06,0.00,3677900,2675120,2124,1353940,20017072,556,0,0,294268,39456,11569320,4697368,43152,295400,0,0,0,46372,28.88,0.00,0.00
1505943845000,142.80,0.00,4094220,3086464,2124,1360924,23228224,956,0,0,296720,45440,11088332,5178356,49312,321132,0,0,0,50732,31.83,0.00,0.00
1505943945000,149.49,0.00,4234416,3225576,2124,1362716,24317044,192,0,0,297152,47440,10925256,5341432,51016,331404,0,0,0,50824,32.84,0.00,0.00
1505944045000,164.95,0.00,4548996,3536280,2124,1366372,26832288,696,0,0,298332,52048,10561628,5705060,55920,351040,0,0,0,51004,35.07,0.00,0.00
1505944145000,173.81,0.00,4740020,3726436,2124,1369172,28272600,532,0,0,299188,54912,10342580,5924108,58112,364616,0,0,0,51200,36.42,0.00,0.00
1505944245000,186.62,0.00,5009876,4047812,2124,1381200,30356388,788,0,0,308384,59040,10020568,6246120,62852,383344,0,0,0,51332,38.40,0.00,0.00
1505944345000,198.10,0.00,5247308,4229220,2124,1384744,32224240,732,0,0,309172,62288,9746788,6519900,66220,397944,0,0,0,55572,40.08,0.00,0.00
1505944445000,211.38,0.00,5531848,4511044,2124,1388808,34384656,724,0,0,310480,66320,9418988,6847700,70368,416104,0,0,0,55768,42.10,0.00,0.00
1505944545000,218.06,0.00,5677256,4654856,2124,1391392,35470680,552,0,0,311160,68336,9251776,7014912,72448,425696,0,0,0,55916,43.12,0.00,0.00
1505944645000,238.67,0.00,6098308,5066684,2124,1398080,38823408,1020,0,0,313276,74432,8764252,7502436,78932,454152,0,0,0,56136,46.12,0.00,0.00
1505944745000,255.01,0.00,6459136,5428796,2124,1403956,41480968,1368,0,0,315044,79344,8347172,7919516,84188,477344,0,0,0,56392,48.69,0.00,0.00
1505944845000,273.27,0.00,6835960,5799884,2124,1411176,44452052,1228,0,0,317384,85200,7907592,8359096,89772,504716,0,0,0,60680,51.39,0.00,0.00
1505944945000,282.07,0.00,7031756,5992216,2124,1415032,45882772,628,0,0,317952,87936,7683248,8583440,92484,517680,0,0,0,60760,52.77,0.00,0.00
1505945045000,288.74,0.00,7179164,6140376,2124,1417116,46967900,572,0,0,318488,89936,7513712,8752976,94084,527320,0,0,0,60908,53.81,0.00,0.00
1505945145000,295.52,0.00,7331696,6287272,2124,1419340,48071968,496,0,0,319052,91984,7336092,8930596,97268,536632,0,0,0,64224,54.90,0.00,0.00
1505945245000,302.20,0.00,7460612,6414404,2124,1421620,49157192,812,0,0,319620,94032,7187504,9079184,98588,546436,0,0,0,61132,55.81,0.00,0.00
1505945345000,317.50,0.00,7783024,6735988,2124,1425772,51647540,664,0,0,320984,98688,6813436,9453252,103720,568144,0,0,0,61228,58.11,0.00,0.00
1505945445000,319.80,0.00,7844064,6796396,2124,1427320,52021196,836,0,0,321140,99376,6743372,9523316,104152,572876,0,0,0,61368,58.54,0.00,0.00
1505945545000,330.77,0.00,8062964,7012256,2124,1430952,53805120,80,0,0,321908,102704,6488844,9777844,107800,587800,0,0,0,65540,60.11,0.00,0.00
1505945645000,335.16,0.00,8156196,7103536,2124,1433072,54520140,884,0,0,322308,104064,6380584,9886104,108928,595060,0,0,0,65648,60.78,0.00,0.00
1505945745000,344.00,0.00,8336440,7281992,2124,1436240,55957316,1096,0,0,323180,106816,6169428,10097260,111736,607752,0,0,0,65744,62.07,0.00,0.00
1505945845000,356.41,0.00,8570096,7512784,2124,1440720,57976832,1168,0,0,324344,110160,5897328,10369360,115380,625160,0,0,0,66000,63.75,0.00,0.00
1505945945000,362.67,0.00,8744032,7677488,2124,1444076,58994028,736,0,0,325080,112400,5696000,10570688,118048,636660,0,0,0,66248,64.98,0.00,0.00
1505946045000,379.68,0.00,9089180,8020276,2124,1458836,61761680,1104,0,0,335272,117712,5280792,10985896,122676,662864,0,0,0,70720,67.54,0.00,0.00
1505946145000,386.39,0.00,9229988,8157100,2124,1462756,62852244,436,0,0,335008,119728,5116844,11149844,125072,673544,0,0,0,71012,68.54,0.00,0.00
1505946245000,406.39,0.00,9631576,8557544,2124,1470168,66106460,864,0,0,337420,125904,4653808,11612880,130936,701744,0,0,0,70848,71.39,0.00,0.00
1505946345000,422.64,0.00,9917196,8838280,2124,1474716,68750056,204,0,0,339052,129984,4321840,11944848,135764,721300,0,0,0,70864,73.43,0.00,0.00
1505946445000,421.90,0.00,9970848,8893372,2124,1476004,68629672,1104,0,0,339224,130592,4260640,12006048,135956,724804,0,0,0,70912,73.81,0.00,0.00
1505946545000,424.22,0.00,10030740,8951444,2124,1477540,69006712,1000,0,0,339408,131216,4192376,12074312,136464,729116,0,0,0,71048,74.23,0.00,0.00
1505946645000,435.64,0.00,10176592,9083316,2124,1479788,70864408,828,0,0,339960,133376,4018096,12248592,139492,739140,0,0,0,75824,75.30,0.00,0.00
1505946745000,442.87,0.00,10338796,9255328,2124,1482980,72040172,1232,0,0,340428,136032,3827008,12439680,141860,752420,0,0,0,75372,76.47,0.00,0.00
1505946845000,444.54,0.00,10430132,9345628,2124,1484988,72311988,912,0,0,340808,137392,3723148,12543540,142956,759608,0,0,0,75444,77.11,0.00,0.00
1505946945000,445.15,0.00,10458596,9368700,2124,1486140,72411240,1032,0,0,340820,137376,3692728,12573960,143268,760952,0,0,0,75512,77.30,0.00,0.00
1505947045000,458.42,0.00,10745256,9642280,2124,1489824,74569432,352,0,0,342216,141344,3360592,12906096,148208,780656,0,0,0,75632,79.34,0.00,0.00
1505947145000,462.03,0.00,10810052,9720056,2124,1491920,75157456,916,0,0,342444,142832,3282488,12984200,148504,787308,0,0,0,75692,79.82,0.00,0.00
1505947245000,468.19,0.00,10916668,9821044,2124,1494104,76159612,992,0,0,342896,144208,3160380,13106308,149888,793984,0,0,0,75764,80.57,0.00,0.00
1505947345000,477.72,0.00,11147092,10031968,2124,1506164,77709996,1312,0,0,351764,147056,2880804,13385884,152948,809684,0,0,0,81076,82.29,0.00,0.00
1505947445000,479.82,0.00,11201944,10100400,2124,1508900,78050848,916,0,0,352168,148160,2820224,13446464,153684,816100,0,0,0,76004,82.66,0.00,0.00
1505947545000,493.11,0.00,11383348,10272736,2124,1512532,80212268,1184,0,0,352876,150480,2601144,13665544,157420,829644,0,0,0,81672,84.01,0.00,0.00
1505947645000,504.35,0.00,11714064,10607980,2124,1519000,82041188,1096,0,0,352948,155728,2220872,14045816,161544,855080,0,0,0,76448,86.35,0.00,0.00
1505947745000,508.81,0.00,11834076,10717116,2124,1522012,82767336,1076,0,0,353464,157040,2079884,14186804,162720,863196,0,0,0,82332,87.21,0.00,0.00
1505947845000,522.81,0.00,12099776,10987004,2124,1527724,85043212,1508,0,0,354976,161136,1772416,14494272,167536,884664,0,0,0,76756,89.10,0.00,0.00
1505947945000,543.78,0.00,12454660,11334644,2124,1534360,88454264,1512,0,0,356440,166000,1363584,14903104,173476,909012,0,0,0,80960,91.62,0.00,0.00
1505948045000,540.10,0.00,12472968,11349140,2124,1536444,87857068,1072,0,0,356712,166528,1337776,14928912,172384,912304,0,0,0,80996,91.78,0.00,0.00
1505948145000,555.46,0.00,12784036,11660576,2124,1542196,90354564,68,0,0,358604,171296,972960,15293728,177460,936368,0,0,0,81044,94.02,0.00,0.00
1505948245000,559.92,0.00,12895360,11770580,2124,1544084,91080692,216,0,0,359192,172592,846756,15419932,178240,943040,0,0,0,81040,94.79,0.00,0.00
1505948345000,560.03,0.00,12900304,11775272,2124,1544708,91098468,56,0,0,359200,172624,840520,15426168,179500,943380,0,0,0,81044,94.83,0.00,0.00
