timestamp_ms,commit_pct,hugeused_pct,kbactive,kbanonpg,kbbuffers,kbcached,kbcommit,kbdirty,kbhugefree,kbhugeused,kbinactive,kbkstack,kbmemfree,kbmemused,kbpgtbl,kbslab,kbswpcad,kbswpfree,kbswpused,kbvmused,memused_pct,swpcad_pct,swpused_pct
1505943345000,18.99,0.00,2300524,1408764,5132,1795620,12491464,4136,0,0,664104,106448,60812700,4981180,19168,630792,0,0,0,684072,7.57,0.00,0.00
1505943445000,21.64,0.00,2508924,1619224,4348,1813184,14240232,4180,0,0,672408,123952,60404000,5389880,20740,697036,0,0,0,768944,8.19,0.00,0.00
1505943545000,25.07,0.00,2706788,1818268,4420,1823328,16495504,1584,0,0,676692,134032,60112268,5681612,21520,726196,0,0,0,791656,8.64,0.00,0.00
1505943645000,28.86,0.00,2926312,2032204,4420,1831244,18988924,2296,0,0,678932,139616,59865568,5928312,23268,733084,0,0,0,792332,9.01,0.00,0.00
1505943745000,33.03,0.00,3168468,2269820,4420,1838092,21731160,2548,0,0,681300,145632,59593040,6200840,25368,740424,0,0,0,792528,9.42,0.00,0.00
1505943845000,36.74,0.00,3407212,2505556,4420,1843844,24173472,2056,0,0,683404,151152,59324924,6468956,27272,745768,0,0,0,826024,9.83,0.00,0.00
1505943945000,38.75,0.00,3735280,2827144,4416,1867904,25497920,10104,0,0,692180,165888,58811468,6982412,30064,812520,0,0,0,904632,10.61,0.00,0.00
1505944045000,41.97,0.00,3951764,3053188,4420,1894828,27614920,6952,0,0,712280,185904,58355360,7438520,31580,883200,0,0,0,1000040,11.31,0.00,0.00
1505944145000,45.28,0.00,4316040,3398612,4420,1917892,29791100,6736,0,0,722932,202656,57787572,8006308,37784,947520,0,0,0,1087500,12.17,0.00,0.00
1505944245000,47.93,0.00,4560596,3658524,4284,1941056,31537392,6944,0,0,737316,221776,57328016,8465864,34864,1013956,0,0,0,1182948,12.87,0.00,0.00
1505944345000,50.79,0.00,4839536,3942368,4420,1961992,33417808,5840,0,0,748684,237648,56866964,8926916,36436,1073932,0,0,0,1291172,13.57,0.00,0.00
1505944445000,53.51,0.00,5137216,4258232,4416,1997216,35204456,9088,0,0,772996,256032,56310988,9482892,38140,1145876,0,0,0,1384880,14.41,0.00,0.00
1505944545000,57.00,0.00,5424516,4531636,4420,2019060,37505132,4160,0,0,786840,271936,55859816,9934064,39400,1204672,0,0,0,1467616,15.10,0.00,0.00
1505944645000,60.85,0.00,5802152,4896852,4420,2025884,40036776,3552,0,0,789200,278000,55447048,10346832,47680,1210940,0,0,0,1467844,15.73,0.00,0.00
1505944745000,64.91,0.00,6210328,5308904,4420,2034384,42706296,3256,0,0,793320,284320,55014324,10779556,43368,1216720,0,0,0,1468552,16.38,0.00,0.00
1505944845000,68.51,0.00,6547184,5641848,4420,2040252,45072772,3464,0,0,795200,289680,54649756,11144124,45248,1222568,0,0,0,1468724,16.94,0.00,0.00
1505944945000,70.09,0.00,6817748,5902832,5064,2050696,46116436,5460,0,0,798304,293840,54323548,11470332,48412,1237512,0,0,0,1515340,17.43,0.00,0.00
1505945045000,72.24,0.00,7141388,6225388,5324,2076916,47527608,7244,0,0,812740,307664,53830384,11963496,50444,1295092,0,0,0,1552592,18.18,0.00,0.00
1505945145000,74.11,0.00,7405912,6490020,4352,2107072,48757328,7436,0,0,826968,324304,53364152,12429728,50840,1361452,0,0,0,1676012,18.89,0.00,0.00
1505945245000,76.63,0.00,7677380,6758324,4420,2133284,50417876,7592,0,0,841384,339328,52908624,12885256,52204,1421064,0,0,0,1756704,19.58,0.00,0.00
1505945345000,100.74,0.00,8853812,7946388,4416,2172392,66279248,9744,0,0,864356,362512,51502632,14291248,60660,1481636,0,0,0,1832840,21.72,0.00,0.00
1505945445000,80.33,0.00,8254040,7388384,4420,2200296,52849276,8012,0,0,882544,368000,51966276,13827604,58824,1531024,0,0,0,1916936,21.02,0.00,0.00
1505945545000,95.84,0.00,9403192,8479348,4348,2232672,63056012,12120,0,0,911120,386272,50628628,15165252,61584,1584216,0,0,0,1993036,23.05,0.00,0.00
1505945645000,84.35,0.00,8776216,7846928,4420,2260008,55496168,7836,0,0,917720,395808,51098064,14695816,56616,1635964,0,0,0,2076800,22.34,0.00,0.00
1505945745000,86.54,0.00,9050068,8118352,4420,2285604,56935352,4232,0,0,932592,408064,50672548,15121332,57112,1681600,0,0,0,2147200,22.98,0.00,0.00
1505945845000,90.18,0.00,9463540,8524532,4420,2294952,59334904,3344,0,0,934680,413440,50229844,15564036,66372,1685236,0,0,0,2147892,23.66,0.00,0.00
1505945945000,94.98,0.00,9855860,8912076,4420,2301692,62488668,3752,0,0,936556,418576,49815708,15978172,63300,1690772,0,0,0,2148060,24.29,0.00,0.00
1505946045000,97.40,0.00,10394760,9391236,4420,2308720,64085864,5040,0,0,938796,423424,49251540,16542340,63716,1697540,0,0,0,2148740,25.14,0.00,0.00
1505946145000,100.48,0.00,10767628,9806136,4420,2315092,66106440,4192,0,0,940164,428272,48846032,16947848,75140,1702588,0,0,0,2148880,25.76,0.00,0.00
1505946245000,122.42,0.00,12287068,11323680,4420,2325600,80542484,6696,0,0,940096,439152,47298388,18495492,75452,1714424,0,0,0,2148996,28.11,0.00,0.00
1505946345000,132.07,0.00,12347192,11380324,4420,2328444,86893024,1492,0,0,940176,443616,47219544,18574336,78832,1721916,0,0,0,2148996,28.23,0.00,0.00
1505946445000,105.93,0.00,12404364,11424744,4352,2355064,69694784,8348,0,0,952504,441280,47065624,18728256,70888,1752612,0,0,0,2212684,28.47,0.00,0.00
1505946545000,105.57,0.00,11617904,10640800,4420,2379600,69461428,7700,0,0,966304,451984,47723612,18070268,70020,1792736,0,0,0,2243200,27.46,0.00,0.00
1505946645000,108.56,0.00,12981584,11999768,4348,2418116,71427512,9788,0,0,995704,465248,46166216,19627664,73816,1851860,0,0,0,2320488,29.83,0.00,0.00
1505946745000,113.35,0.00,13306344,12312704,4416,2454552,74579108,13568,0,0,1004432,479040,45680788,20113092,75780,1903388,0,0,0,2395560,30.57,0.00,0.00
1505946845000,111.59,0.00,12431884,11437268,4352,2492320,73419664,11036,0,0,1033372,491088,46380656,19413224,74708,1951144,0,0,0,2471736,29.51,0.00,0.00
1505946945000,111.83,0.00,12747212,11748188,4420,2525952,73577240,10492,0,0,1053472,504048,45895684,19898196,73744,2005360,0,0,0,2548868,30.24,0.00,0.00
1505947045000,121.24,0.00,14248340,13236532,4352,2567656,79766096,12636,0,0,1072944,519472,44217728,21576152,80624,2058708,0,0,0,2627528,32.79,0.00,0.00
1505947145000,114.42,0.00,13286692,12286260,4416,2603296,75284512,12496,0,0,1111484,529040,45001500,20792380,76252,2108716,0,0,0,2700612,31.60,0.00,0.00
1505947245000,117.72,0.00,14753400,13732640,5132,2633020,77454276,10600,0,0,1112404,538880,43420644,22373236,79552,2145076,0,0,0,2771320,34.01,0.00,0.00
1505947345000,118.14,0.00,13906736,12878164,4420,2651776,77732036,4224,0,0,1120408,546368,44188276,21605604,78264,2170660,0,0,0,2785528,32.84,0.00,0.00
1505947445000,122.60,0.00,14305080,13270752,4420,2661284,80663564,4224,0,0,1123768,550592,43768944,22024936,80188,2171080,0,0,0,2785652,33.48,0.00,0.00
1505947545000,125.96,0.00,14915112,13869280,4420,2670040,82875904,5336,0,0,1125636,555376,43120176,22673704,99676,2177008,0,0,0,2819068,34.46,0.00,0.00
1505947645000,127.05,0.00,15304684,14255524,4420,2679796,83592912,5284,0,0,1127244,559008,42728656,23065224,84276,2179148,0,0,0,2819204,35.06,0.00,0.00
1505947745000,129.66,0.00,15752168,14688040,4420,2691956,85310364,4768,0,0,1127600,563056,42266588,23527292,86164,2181608,0,0,0,2819844,35.76,0.00,0.00
1505947845000,134.17,0.00,16169584,15104844,4420,2698496,88273564,5972,0,0,1130452,567168,41820044,23973836,90400,2187748,0,0,0,2819964,36.44,0.00,0.00
1505947945000,134.54,0.00,16547764,15474588,4420,2711872,88520072,5120,0,0,1135184,570480,41426304,24367576,89456,2191728,0,0,0,2820080,37.04,0.00,0.00
1505948045000,136.54,0.00,16975520,15891824,4420,2740580,89834480,6352,0,0,1152068,576976,40917164,24876716,91832,2215368,0,0,0,2835204,37.81,0.00,0.00
1505948145000,176.67,0.00,18711052,17607892,4420,2752636,116238236,2012,0,0,1150660,593712,39122112,26671768,107084,2236448,0,0,0,2841032,40.54,0.00,0.00
1505948245000,176.67,0.00,18697968,17602900,4420,2752752,116236396,2092,0,0,1150676,593520,39139732,26654148,107144,2235052,0,0,0,2835040,40.51,0.00,0.00
1505948345000,176.64,0.00,18696196,17601032,4420,2752856,116218980,2024,0,0,1150684,593472,39140336,26653544,106952,2237976,0,0,0,2835044,40.51,0.00,0.00
