timestamp_ms,datagram_fragments_gen_sec,datagrams_delivered_sec,datagrams_fragmented_ok_sec,datagrams_output_requests_sec,datagrams_reassmbled_sec,fragments_rx_need_reassemble_sec,rx_datagrams_forwarded_sec,rx_datagrams_header_err_sec,rx_datagrams_invalid_addr_sec,rx_datagrams_nobuff_sec,rx_datagrams_reassmbly_fail_sec,rx_datagrams_sec,rx_datagrams_unknown_proto_sec,tx_datagrams_fragment_fail_sec,tx_datagrams_nobuff_sec,tx_datagrams_noroute_sec
1505944645000,0.00,581.22,0.00,579.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,581.22,0.00,0.00,0.00,0.00
1505944745000,0.00,613.77,0.00,606.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,613.77,0.00,0.00,0.00,0.00
1505944845000,0.00,531.92,0.00,527.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,531.92,0.00,0.00,0.00,0.00
1505944945000,0.00,1120.61,0.00,1117.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1120.61,0.00,0.00,0.00,0.00
1505945045000,0.00,2168.36,0.00,2142.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2168.36,0.00,0.00,0.00,0.00
1505945145000,0.00,2112.32,0.00,2125.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2112.32,0.00,0.00,0.00,0.00
1505945245000,0.00,1740.60,0.00,1742.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1740.60,0.00,0.00,0.00,0.00
1505945345000,0.00,2171.83,0.00,2150.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2171.83,0.00,0.00,0.00,0.00
1505945445000,0.00,1696.17,0.00,1695.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.17,0.00,0.00,0.00,0.00
1505945545000,0.00,2443.37,0.00,2425.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2443.37,0.00,0.00,0.00,0.00
1505945645000,0.00,1429.69,0.00,1423.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1429.69,0.00,0.00,0.00,0.00
1505945745000,0.00,1508.14,0.00,1514.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1508.14,0.00,0.00,0.00,0.00
1505945845000,0.00,865.42,0.00,866.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,865.42,0.00,0.00,0.00,0.00
1505945945000,0.00,724.69,0.00,709.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,724.69,0.00,0.00,0.00,0.00
1505946045000,0.00,791.24,0.00,769.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,791.24,0.00,0.00,0.00,0.00
1505946145000,0.00,731.09,0.00,726.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,731.09,0.00,0.00,0.00,0.00
1505946245000,0.00,1274.88,0.00,1276.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1274.88,0.00,0.00,0.00,0.00
1505946345000,0.00,836.97,0.00,835.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,836.97,0.00,0.00,0.00,0.00
1505946445000,0.00,1641.56,0.00,1631.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1641.56,0.00,0.00,0.00,0.00
1505946545000,0.00,1936.68,0.00,1937.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1936.68,0.00,0.00,0.00,0.00
1505946645000,0.00,2916.08,0.00,2890.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2916.08,0.00,0.00,0.00,0.00
1505946745000,0.00,2469.11,0.00,2463.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2469.11,0.00,0.00,0.00,0.00
1505946845000,0.00,1869.95,0.00,1865.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1869.95,0.00,0.00,0.00,0.00
1505946945000,0.00,2215.75,0.00,2222.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2215.75,0.00,0.00,0.00,0.00
1505947045000,0.00,3185.96,0.00,3177.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3185.96,0.00,0.00,0.00,0.00
1505947145000,0.00,2639.96,0.00,2632.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2639.96,0.00,0.00,0.00,0.00
1505947245000,0.00,1375.69,0.00,1356.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1375.69,0.00,0.00,0.00,0.00
1505947345000,0.00,1744.35,0.00,1760.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1744.35,0.00,0.00,0.00,0.00
1505947445000,0.00,876.84,0.00,868.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,876.84,0.00,0.00,0.00,0.00
1505947545000,0.00,930.29,0.00,914.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,930.29,0.00,0.00,0.00,0.00
1505947645000,0.00,893.52,0.00,883.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,893.52,0.00,0.00,0.00,0.00
1505947745000,0.00,819.16,0.00,805.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819.16,0.00,0.00,0.00,0.00
1505947845000,0.00,903.98,0.00,900.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,903.98,0.00,0.00,0.00,0.00
1505947945000,0.00,761.70,0.00,747.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,761.70,0.00,0.00,0.00,0.00
1505948045000,0.00,1690.13,0.00,1686.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1690.13,0.00,0.00,0.00,0.00
1505948145000,0.00,1947.53,0.00,1933.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1947.53,0.00,0.00,0.00,0.00
1505948245000,0.00,713.08,0.00,712.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713.08,0.00,0.00,0.00,0.00
1505948345000,0.00,710.99,0.00,710.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,710.99,0.00,0.00,0.00,0.00
