38.69s of 45.75s total (84.57%)
     0.04s 0.087% 83.45%      0.59s  1.29%  runtime.rawstringtmp
     0.04s 0.087% 83.54%      1.24s  2.71%  runtime.schedule
     0.03s 0.066% 83.61%      0.48s  1.05%  math/big.(*Int).QuoRem
     0.03s 0.066% 83.67%      1.16s  2.54%  runtime.growslice
     0.02s 0.044% 83.72%     17.21s 37.62%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
     0.02s 0.044% 83.76%      0.67s  1.46%  math/big.(*Int).GCD
     0.02s 0.044% 83.80%      0.36s  0.79%  math/big.nat.mul
     0.02s 0.044% 83.85%      0.70s  1.53%  runtime.(*mcache).refill
     0.02s 0.044% 83.89%      0.68s  1.49%  runtime.(*mcentral).cacheSpan
     0.02s 0.044% 83.93%      0.68s  1.49%  runtime.newarray
     0.02s 0.044% 83.98%      0.54s  1.18%  runtime.stopm
     0.01s 0.022% 84.00%      0.33s  0.72%  bytes.(*Buffer).ReadFrom
     0.01s 0.022% 84.02%      4.67s 10.21%  crypto/tls.(*Conn).Handshake
     0.01s 0.022% 84.04%      0.31s  0.68%  encoding/binary.Write
     0.01s 0.022% 84.07%      0.78s  1.70%  encoding/json.(*decodeState).value
     0.01s 0.022% 84.09%      2.95s  6.45%  github.com/openshift/origin/vendor/github.com/google/cadvisor/fs.getDiskStatsMap
     0.01s 0.022% 84.11%     11.21s 24.50%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*Manager).GetStats
     0.01s 0.022% 84.13%      0.32s   0.7%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListPodSandbox_Handler
     0.01s 0.022% 84.15%      0.43s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).Exec
     0.01s 0.022% 84.17%      0.31s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListPodSandbox
     0.01s 0.022% 84.20%      0.29s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).restoreInternal
     0.01s 0.022% 84.22%      0.30s  0.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
     0.01s 0.022% 84.24%      3.69s  8.07%  math/big.nat.expNN
     0.01s 0.022% 84.26%      0.23s   0.5%  net.(*netFD).Write
     0.01s 0.022% 84.28%      5.98s 13.07%  net/http.(*conn).serve
     0.01s 0.022% 84.31%      0.31s  0.68%  net/http.(*persistConn).readLoop
     0.01s 0.022% 84.33%      0.82s  1.79%  os.(*File).readdir
     0.01s 0.022% 84.35%      0.81s  1.77%  runtime.(*mcache).nextFree
     0.01s 0.022% 84.37%      0.54s  1.18%  runtime.blockevent
     0.01s 0.022% 84.39%      0.51s  1.11%  runtime.callers
     0.01s 0.022% 84.42%      0.35s  0.77%  runtime.growWork
     0.01s 0.022% 84.44%      1.36s  2.97%  runtime.mcall
     0.01s 0.022% 84.46%      0.43s  0.94%  runtime.newstack
     0.01s 0.022% 84.48%      0.65s  1.42%  runtime.notewakeup
     0.01s 0.022% 84.50%      0.53s  1.16%  runtime.saveblockevent
     0.01s 0.022% 84.52%      0.67s  1.46%  runtime.selectgo
     0.01s 0.022% 84.55%      0.55s  1.20%  syscall.Lstat
     0.01s 0.022% 84.57%      8.55s 18.69%  syscall.read
         0     0% 84.57%      4.14s  9.05%  crypto/rsa.(*PrivateKey).Sign
         0     0% 84.57%      4.14s  9.05%  crypto/rsa.SignPKCS1v15
         0     0% 84.57%      0.34s  0.74%  crypto/rsa.VerifyPKCS1v15
         0     0% 84.57%      3.97s  8.68%  crypto/rsa.decrypt
         0     0% 84.57%      4.14s  9.05%  crypto/rsa.decryptAndCheck
         0     0% 84.57%      0.50s  1.09%  crypto/rsa.encrypt
         0     0% 84.57%      0.67s  1.46%  crypto/rsa.modInverse
         0     0% 84.57%      4.66s 10.19%  crypto/tls.(*Conn).serverHandshake
         0     0% 84.57%      4.19s  9.16%  crypto/tls.(*ecdheKeyAgreement).generateServerKeyExchange
         0     0% 84.57%      4.60s 10.05%  crypto/tls.(*serverHandshakeState).doFullHandshake
         0     0% 84.57%      1.19s  2.60%  encoding/json.(*Decoder).Decode
         0     0% 84.57%      0.50s  1.09%  encoding/json.(*decodeState).array
         0     0% 84.57%      0.78s  1.70%  encoding/json.(*decodeState).unmarshal
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/pkg/cmd/util/docker.(*KubeDocker).InspectContainer
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/pkg/cmd/util/docker.(*KubeDocker).ListContainers
         0     0% 84.57%      0.23s   0.5%  github.com/openshift/origin/pkg/network/node.(*NodeIPTables).(github.com/openshift/origin/pkg/network/node.syncLoop)-fm
         0     0% 84.57%      0.23s   0.5%  github.com/openshift/origin/pkg/network/node.(*NodeIPTables).syncIPTableRules
         0     0% 84.57%      0.23s   0.5%  github.com/openshift/origin/pkg/network/node.(*NodeIPTables).syncLoop
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ContainerInspect
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ContainerList
         0     0% 84.57%      0.32s   0.7%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).Serve.func2
         0     0% 84.57%      0.32s   0.7%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).frameHandler
         0     0% 84.57%      0.30s  0.66%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).handleStreamFrame
         0     0% 84.57%      0.28s  0.61%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Connection).sendReply
         0     0% 84.57%      0.28s  0.61%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*Stream).SendReply
         0     0% 84.57%      0.37s  0.81%  github.com/openshift/origin/vendor/github.com/docker/spdystream.(*idleAwareFramer).WriteFrame
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).WriteFrame
         0     0% 84.57%      0.25s  0.55%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*Framer).writeSynReplyFrame
         0     0% 84.57%      0.25s  0.55%  github.com/openshift/origin/vendor/github.com/docker/spdystream/spdy.(*SynReplyFrame).write
         0     0% 84.57%      0.97s  2.12%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*Container).(github.com/openshift/origin/vendor/github.com/emicklei/go-restful.dispatch)-fm
         0     0% 84.57%      0.72s  1.57%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*Container).HandleWithFilter.func1
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*Container).HandleWithFilter.func1.1
         0     0% 84.57%      1.07s  2.34%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*Container).ServeHTTP
         0     0% 84.57%      0.97s  2.12%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*Container).dispatch
         0     0% 84.57%      1.05s  2.30%  github.com/openshift/origin/vendor/github.com/emicklei/go-restful.(*FilterChain).ProcessFilter
         0     0% 84.57%      0.25s  0.55%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.(*realFsHandler).trackUsage
         0     0% 84.57%      0.25s  0.55%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.(*realFsHandler).update
         0     0% 84.57%      0.49s  1.07%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.AssignDeviceNamesToDiskStats
         0     0% 84.57%      0.43s  0.94%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.GetSpec
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListContainers
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListDirectories
         0     0% 84.57%      0.49s  1.07%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.assignDeviceNamesToPerDiskStats
         0     0% 84.57%      0.48s  1.05%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.deviceIdentifierMap.Find
         0     0% 84.57%      0.26s  0.57%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readString
         0     0% 84.57%      0.23s   0.5%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readUInt64
         0     0% 84.57%      1.84s  4.02%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0% 84.57%     13.69s 29.92%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
         0     0% 84.57%      2.45s  5.36%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.newContainerStats
         0     0% 84.57%      2.44s  5.33%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.setDiskIoStats
         0     0% 84.57%      0.55s  1.20%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetSpec
         0     0% 84.57%     15.29s 33.42%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).ListContainers
         0     0% 84.57%      3.38s  7.39%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).getFsStats
         0     0% 84.57%      2.95s  6.45%  github.com/openshift/origin/vendor/github.com/google/cadvisor/fs.(*RealFsInfo).GetFsInfoForPath
         0     0% 84.57%      2.95s  6.45%  github.com/openshift/origin/vendor/github.com/google/cadvisor/fs.(*RealFsInfo).GetGlobalFsInfo
         0     0% 84.57%      0.58s  1.27%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).GetInfo
         0     0% 84.57%     17.18s 37.55%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0% 84.57%      0.58s  1.27%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateSpec
         0     0% 84.57%     17.18s 37.55%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0% 84.57%      0.59s  1.29%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).GetContainerInfoV2
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).detectSubcontainers
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).getContainersDiff
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).globalHousekeeping
         0     0% 84.57%     10.46s 22.86%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*BlkioGroup).GetStats
         0     0% 84.57%      0.47s  1.03%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*MemoryGroup).GetStats
         0     0% 84.57%      0.38s  0.83%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getCgroupParamUint
         0     0% 84.57%      0.35s  0.77%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getMemoryData
         0     0% 84.57%     10.29s 22.49%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getStats
         0     0% 84.57%      1.50s  3.28%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).handleStream
         0     0% 84.57%      1.50s  3.28%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).processUnaryRPC
         0     0% 84.57%      1.50s  3.28%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0% 84.57%      0.38s  0.83%  github.com/openshift/origin/vendor/google.golang.org/grpc.Invoke
         0     0% 84.57%      0.38s  0.83%  github.com/openshift/origin/vendor/google.golang.org/grpc.invoke
         0     0% 84.57%      0.30s  0.66%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).(github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.newSpdyStream)-fm
         0     0% 84.57%      0.30s  0.66%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/httpstream/spdy.(*connection).newSpdyStream
         0     0% 84.57%      0.26s  0.57%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Forever
         0     0% 84.57%      1.63s  3.56%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0% 84.57%      1.60s  3.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0% 84.57%      1.60s  3.50%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0% 84.57%      0.30s  0.66%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.poller.func1.1
         0     0% 84.57%      0.70s  1.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.startKubelet.func1
         0     0% 84.57%      0.59s  1.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).GetContainerInfoV2
         0     0% 84.57%      0.68s  1.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).HandlePodCleanups
         0     0% 84.57%      0.70s  1.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).Run
         0     0% 84.57%      0.70s  1.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoop
         0     0% 84.57%      0.69s  1.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoopIteration
         0     0% 84.57%      0.43s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_Exec_Handler
         0     0% 84.57%      0.45s  0.98%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListContainers_Handler
         0     0% 84.57%      0.59s  1.29%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.(*cadvisorClient).ContainerInfoV2
         0     0% 84.57%      0.63s  1.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*podContainerManagerImpl).GetAllPodsFromCgroups
         0     0% 84.57%      0.24s  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*NativeExecHandler).ExecInContainer
         0     0% 84.57%      0.44s  0.96%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListContainers
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ServeHTTP
         0     0% 84.57%      0.41s   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*streamingRuntime).Exec
         0     0% 84.57%      0.46s  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*streamingRuntime).exec
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.checkContainerStatus
         0     0% 84.57%      0.40s  0.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).InspectContainer
         0     0% 84.57%      0.64s  1.40%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListContainers
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).InspectContainer
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListContainers
         0     0% 84.57%      0.40s  0.87%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.InspectContainer
         0     0% 84.57%      0.64s  1.40%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListContainers
         0     0% 84.57%      0.43s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).Exec
         0     0% 84.57%      0.44s  0.96%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListContainers
         0     0% 84.57%      0.31s  0.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListPodSandbox
         0     0% 84.57%      0.60s  1.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0% 84.57%      0.60s  1.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0% 84.57%      0.60s  1.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0% 84.57%      0.32s   0.7%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
         0     0% 84.57%      1.05s  2.30%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).InstallAuthFilter.func1
         0     0% 84.57%      1.10s  2.40%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server.(*Server).ServeHTTP
         0     0% 84.57%      0.61s  1.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/remotecommand.ServeExec
         0     0% 84.57%      0.60s  1.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 84.57%      0.60s  1.31%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 84.57%      0.41s   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*criAdapter).ExecInContainer
         0     0% 84.57%      0.61s  1.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.serveExec)-fm
         0     0% 84.57%      0.62s  1.36%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).ServeHTTP
         0     0% 84.57%      0.61s  1.33%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/streaming.(*server).serveExec
         0     0% 84.57%      3.52s  7.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 84.57%      3.52s  7.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/userspace.(*Proxier).Sync
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/userspace.(*Proxier).SyncLoop
         0     0% 84.57%      0.33s  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/userspace.iptablesInit
         0     0% 84.57%      3.52s  7.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 84.57%      3.52s  7.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 84.57%      2.40s  5.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).CombinedOutput
         0     0% 84.57%      0.37s  0.81%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/exec.(*cmdWrapper).Run
         0     0% 84.57%      0.79s  1.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureChain
         0     0% 84.57%      1.28s  2.80%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).EnsureRule
         0     0% 84.57%      0.29s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).RestoreAll
         0     0% 84.57%      0.37s  0.81%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).SaveInto
         0     0% 84.57%      1.26s  2.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRule
         0     0% 84.57%      1.26s  2.75%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).checkRuleUsingCheck
         0     0% 84.57%      2.07s  4.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.(*runner).run
         0     0% 84.57%      0.92s  2.01%  io/ioutil.ReadDir
         0     0% 84.57%      0.75s  1.64%  io/ioutil.ReadFile
         0     0% 84.57%      0.30s  0.66%  io/ioutil.readAll
         0     0% 84.57%      3.69s  8.07%  math/big.(*Int).Exp
         0     0% 84.57%      0.89s  1.95%  math/big.nat.div
         0     0% 84.57%      0.29s  0.63%  net.(*conn).Read
         0     0% 84.57%      0.23s   0.5%  net.(*conn).Write
         0     0% 84.57%      0.29s  0.63%  net.(*netFD).Read
         0     0% 84.57%      1.07s  2.34%  net/http.(*ServeMux).ServeHTTP
         0     0% 84.57%      1.07s  2.34%  net/http.HandlerFunc.ServeHTTP
         0     0% 84.57%      1.10s  2.40%  net/http.serverHandler.ServeHTTP
         0     0% 84.57%      8.27s 18.08%  os.(*File).Read
         0     0% 84.57%      0.82s  1.79%  os.(*File).Readdir
         0     0% 84.57%      8.27s 18.08%  os.(*File).read
         0     0% 84.57%      2.56s  5.60%  os.(*Process).Wait
         0     0% 84.57%      2.55s  5.57%  os.(*Process).blockUntilWaitable
         0     0% 84.57%      2.56s  5.60%  os.(*Process).wait
         0     0% 84.57%      0.57s  1.25%  os.Lstat
         0     0% 84.57%      0.50s  1.09%  os.Open
         0     0% 84.57%      0.50s  1.09%  os.OpenFile
         0     0% 84.57%      0.43s  0.94%  os.StartProcess
         0     0% 84.57%      0.34s  0.74%  os.Stat
         0     0% 84.57%      0.43s  0.94%  os.startProcess
         0     0% 84.57%      2.42s  5.29%  os/exec.(*Cmd).CombinedOutput
         0     0% 84.57%      2.78s  6.08%  os/exec.(*Cmd).Run
         0     0% 84.57%      0.48s  1.05%  os/exec.(*Cmd).Start
         0     0% 84.57%      2.56s  5.60%  os/exec.(*Cmd).Wait
         0     0% 84.57%      0.70s  1.53%  runtime.(*mcache).nextFree.func1
         0     0% 84.57%      0.45s  0.98%  runtime.(*mcentral).grow
         0     0% 84.57%      1.21s  2.64%  runtime.(*mheap).alloc
         0     0% 84.57%      0.30s  0.66%  runtime.bgsweep
         0     0% 84.57%      0.50s  1.09%  runtime.callers.func1
         0     0% 84.57%      0.41s   0.9%  runtime.copystack
