5.35s of 6.38s total (83.86%)
     0.03s  0.47% 76.02%      0.05s  0.78%  sync.(*Pool).Put
     0.02s  0.31% 76.33%      0.14s  2.19%  bytes.(*Buffer).ReadFrom
     0.02s  0.31% 76.65%      0.05s  0.78%  runtime.(*mspan).sweep
     0.02s  0.31% 76.96%      0.24s  3.76%  runtime.gentraceback
     0.02s  0.31% 77.27%      0.15s  2.35%  runtime.rawstring
     0.02s  0.31% 77.59%      0.23s  3.61%  runtime.slicebytetostring
     0.02s  0.31% 77.90%      0.05s  0.78%  runtime.typedmemmove
     0.02s  0.31% 78.21%      0.42s  6.58%  syscall.Lstat
     0.02s  0.31% 78.53%      0.05s  0.78%  syscall.ParseDirent
     0.01s  0.16% 78.68%      0.09s  1.41%  bufio.(*Writer).Flush
     0.01s  0.16% 78.84%      0.10s  1.57%  encoding/json.(*Decoder).readValue
     0.01s  0.16% 79.00%      0.22s  3.45%  encoding/json.(*decodeState).object
     0.01s  0.16% 79.15%      0.06s  0.94%  fmt.(*pp).free
     0.01s  0.16% 79.31%      0.16s  2.51%  fmt.Sprintf
     0.01s  0.16% 79.47%      0.47s  7.37%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).GetContainerInfoV2
     0.01s  0.16% 79.62%      0.04s  0.63%  github.com/openshift/origin/vendor/golang.org/x/net/trace.(*trace).Finish
     0.01s  0.16% 79.78%      0.06s  0.94%  github.com/openshift/origin/vendor/google.golang.org/grpc.encode
     0.01s  0.16% 79.94%      0.11s  1.72%  github.com/openshift/origin/vendor/google.golang.org/grpc.invoke
     0.01s  0.16% 80.09%      0.42s  6.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cm.(*podContainerManagerImpl).GetAllPodsFromCgroups
     0.01s  0.16% 80.25%      0.04s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*endpointsInfo).IPPart
     0.01s  0.16% 80.41%      0.17s  2.66%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/iptables.GetChainLines
     0.01s  0.16% 80.56%      0.20s  3.13%  io/ioutil.readAll
     0.01s  0.16% 80.72%      0.08s  1.25%  net.IP.String
     0.01s  0.16% 80.88%      0.15s  2.35%  net/http.(*Client).Do
     0.01s  0.16% 81.03%      0.07s  1.10%  net/http.(*persistConn).writeLoop
     0.01s  0.16% 81.19%      0.05s  0.78%  path/filepath.join
     0.01s  0.16% 81.35%      0.07s  1.10%  runtime.adjustframe
     0.01s  0.16% 81.50%      0.05s  0.78%  runtime.convT2E
     0.01s  0.16% 81.66%      0.04s  0.63%  runtime.entersyscall
     0.01s  0.16% 81.82%      0.05s  0.78%  runtime.exitsyscall
     0.01s  0.16% 81.97%      0.15s  2.35%  runtime.findrunnable
     0.01s  0.16% 82.13%      0.11s  1.72%  runtime.funcspdelta
     0.01s  0.16% 82.29%      0.99s 15.52%  runtime.gcBgMarkWorker
     0.01s  0.16% 82.45%      0.10s  1.57%  runtime.growWork
     0.01s  0.16% 82.60%      0.30s  4.70%  runtime.makeslice
     0.01s  0.16% 82.76%      0.07s  1.10%  runtime.notesleep
     0.01s  0.16% 82.92%      0.05s  0.78%  runtime.pcdatavalue
     0.01s  0.16% 83.07%      0.04s  0.63%  runtime.send
     0.01s  0.16% 83.23%      0.06s  0.94%  runtime.sweepone
     0.01s  0.16% 83.39%      0.09s  1.41%  runtime.sysmon
     0.01s  0.16% 83.54%      0.04s  0.63%  strings.Index
     0.01s  0.16% 83.70%      0.45s  7.05%  syscall.openat
     0.01s  0.16% 83.86%      0.05s  0.78%  type..hash.github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy.ServicePortName
         0     0% 83.86%      0.04s  0.63%  bufio.(*Reader).Peek
         0     0% 83.86%      0.05s  0.78%  bufio.(*Reader).Read
         0     0% 83.86%      0.04s  0.63%  bufio.(*Reader).fill
         0     0% 83.86%      0.13s  2.04%  bufio.(*Scanner).Scan
         0     0% 83.86%      0.05s  0.78%  bytes.makeSlice
         0     0% 83.86%      0.32s  5.02%  encoding/json.(*Decoder).Decode
         0     0% 83.86%      0.07s  1.10%  encoding/json.(*Decoder).refill
         0     0% 83.86%      0.19s  2.98%  encoding/json.(*decodeState).array
         0     0% 83.86%      0.05s  0.78%  encoding/json.(*decodeState).literal
         0     0% 83.86%      0.23s  3.61%  encoding/json.(*decodeState).unmarshal
         0     0% 83.86%      0.23s  3.61%  encoding/json.(*decodeState).value
         0     0% 83.86%      0.04s  0.63%  encoding/json.(*encodeState).marshal
         0     0% 83.86%      0.04s  0.63%  encoding/json.(*encodeState).reflectValue
         0     0% 83.86%      0.04s  0.63%  encoding/json.Marshal
         0     0% 83.86%      0.23s  3.61%  github.com/openshift/origin/pkg/cmd/util/docker.(*KubeDocker).ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/pkg/cmd/util/docker.(*KubeDocker).ListImages
         0     0% 83.86%      0.23s  3.61%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ContainerList
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ImageList
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client/transport/cancellable.(*notifyingReader).Read
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client/transport/cancellable.Do.func1
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.Marshal
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.Unmarshal
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.UnmarshalMerge
         0     0% 83.86%      0.46s  7.21%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.GetSpec
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListContainers
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListDirectories
         0     0% 83.86%      0.32s  5.02%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readString
         0     0% 83.86%      0.21s  3.29%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.readUInt64
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0% 83.86%      0.81s 12.70%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.scanUdpStats
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.udpStatsFromProc
         0     0% 83.86%      0.44s  6.90%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetSpec
         0     0% 83.86%      0.74s 11.60%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).ListContainers
         0     0% 83.86%      0.46s  7.21%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).GetInfo
         0     0% 83.86%      0.89s 13.95%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
         0     0% 83.86%      0.86s 13.48%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0% 83.86%      0.46s  7.21%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateSpec
         0     0% 83.86%      0.86s 13.48%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).detectSubcontainers
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).getContainersDiff
         0     0% 83.86%      0.37s  5.80%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).globalHousekeeping
         0     0% 83.86%      0.09s  1.41%  github.com/openshift/origin/vendor/github.com/google/cadvisor/utils.FileExists
         0     0% 83.86%      0.11s  1.72%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*BlkioGroup).GetStats
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*CpuacctGroup).GetStats
         0     0% 83.86%      0.74s 11.60%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*Manager).GetStats
         0     0% 83.86%      0.49s  7.68%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.(*MemoryGroup).GetStats
         0     0% 83.86%      0.11s  1.72%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getBlkioStat
         0     0% 83.86%      0.40s  6.27%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getCgroupParamUint
         0     0% 83.86%      0.35s  5.49%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getMemoryData
         0     0% 83.86%      0.11s  1.72%  github.com/openshift/origin/vendor/github.com/opencontainers/runc/libcontainer/cgroups/fs.getStats
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*Framer).ReadFrame
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/golang.org/x/net/http2.readFrameHeader
         0     0% 83.86%      0.58s  9.09%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).handleStream
         0     0% 83.86%      0.58s  9.09%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).processUnaryRPC
         0     0% 83.86%      0.13s  2.04%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).sendResponse
         0     0% 83.86%      0.58s  9.09%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*protoCodec).Marshal
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*protoCodec).Unmarshal
         0     0% 83.86%      0.11s  1.72%  github.com/openshift/origin/vendor/google.golang.org/grpc.Invoke
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/google.golang.org/grpc.protoCodec.Marshal
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/google.golang.org/grpc.protoCodec.Unmarshal
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/google.golang.org/grpc.recv
         0     0% 83.86%      0.09s  1.41%  github.com/openshift/origin/vendor/google.golang.org/grpc.recvResponse
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/google.golang.org/grpc/transport.(*http2Client).reader
         0     0% 83.86%      0.07s  1.10%  github.com/openshift/origin/vendor/google.golang.org/grpc/transport.(*http2Server).Write
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/google.golang.org/grpc/transport.(*http2Server).WriteHeader
         0     0% 83.86%      0.73s 11.44%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0% 83.86%      0.73s 11.44%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0% 83.86%      0.73s 11.44%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.poller.func1.1
         0     0% 83.86%      0.50s  7.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/cmd/kubelet/app.startKubelet.func1
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.syncNodeStatus)-fm
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).GetContainerInfoV2
         0     0% 83.86%      0.50s  7.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).HandlePodCleanups
         0     0% 83.86%      0.50s  7.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).Run
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).cleanupOrphanedPodDirs
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).listPodsFromDisk
         0     0% 83.86%      0.04s  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).setNodeStatus
         0     0% 83.86%      0.50s  7.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoop
         0     0% 83.86%      0.50s  7.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncLoopIteration
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).syncNodeStatus
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).tryUpdateNodeStatus
         0     0% 83.86%      0.10s  1.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet.(*Kubelet).updateNodeStatus
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*Container).Unmarshal
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*ListContainersResponse).Unmarshal
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*runtimeServiceClient).ListContainers
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime.(*runtimeServiceClient).ListPodSandbox
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._ImageService_ListImages_Handler
         0     0% 83.86%      0.12s  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListContainers_Handler
         0     0% 83.86%      0.16s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/apis/cri/v1alpha1/runtime._RuntimeService_ListPodSandbox_Handler
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/cadvisor.(*cadvisorClient).ContainerInfoV2
         0     0% 83.86%      0.12s  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListImages
         0     0% 83.86%      0.16s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim.(*dockerService).ListPodSandbox
         0     0% 83.86%      0.24s  3.76%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*instrumentedInterface).ListImages
         0     0% 83.86%      0.23s  3.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.(*kubeDockerClient).ListImages
         0     0% 83.86%      0.24s  3.76%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/libdocker.instrumentedInterface.ListImages
         0     0% 83.86%      0.12s  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListContainers
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListImages
         0     0% 83.86%      0.16s  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/dockershim/remote.(*dockerService).ListPodSandbox
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).Start.func1
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.(*managerImpl).synchronize
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/eviction.makeSignalObservations
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListContainers
         0     0% 83.86%      0.06s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*instrumentedRuntimeService).ListPodSandbox
         0     0% 83.86%      0.12s  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).GetPods
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getContainersHelper
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletContainers
         0     0% 83.86%      0.06s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).getKubeletSandboxes
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListContainers
         0     0% 83.86%      0.06s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.instrumentedRuntimeService.ListPodSandbox
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.relist)-fm
         0     0% 83.86%      0.08s  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/pleg.(*GenericPLEG).relist
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListContainers
         0     0% 83.86%      0.06s  0.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/remote.(*RemoteRuntimeService).ListPodSandbox
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*resourceAnalyzer).Get
         0     0% 83.86%      0.47s  7.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*summaryProviderImpl).Get
         0     0% 83.86%      1.44s 22.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0% 83.86%      1.44s 22.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0% 83.86%      1.44s 22.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0% 83.86%      1.44s 22.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0% 83.86%      0.05s  0.78%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0% 83.86%      0.05s  0.78%  io.ReadAtLeast
         0     0% 83.86%      0.05s  0.78%  io.ReadFull
         0     0% 83.86%      0.80s 12.54%  io/ioutil.ReadDir
         0     0% 83.86%      0.63s  9.87%  io/ioutil.ReadFile
         0     0% 83.86%      0.08s  1.25%  net.(*conn).Read
         0     0% 83.86%      0.08s  1.25%  net.(*conn).Write
         0     0% 83.86%      0.08s  1.25%  net.(*netFD).Read
         0     0% 83.86%      0.08s  1.25%  net.(*netFD).Write
         0     0% 83.86%      0.12s  1.88%  net/http.(*Client).send
         0     0% 83.86%      0.12s  1.88%  net/http.(*Transport).RoundTrip
         0     0% 83.86%      0.04s  0.63%  net/http.(*bodyEOFSignal).Read
         0     0% 83.86%      0.05s  0.78%  net/http.(*persistConn).Read
         0     0% 83.86%      0.07s  1.10%  net/http.(*persistConn).readLoop
         0     0% 83.86%      0.10s  1.57%  net/http.(*persistConn).roundTrip
         0     0% 83.86%      0.12s  1.88%  net/http.send
         0     0% 83.86%      0.04s  0.63%  os.(*File).Close
         0     0% 83.86%      0.20s  3.13%  os.(*File).Read
         0     0% 83.86%      0.67s 10.50%  os.(*File).Readdir
         0     0% 83.86%      0.17s  2.66%  os.(*File).Readdirnames
         0     0% 83.86%      0.08s  1.25%  os.(*File).Stat
         0     0% 83.86%      0.20s  3.13%  os.(*File).read
         0     0% 83.86%      0.67s 10.50%  os.(*File).readdir
         0     0% 83.86%      0.17s  2.66%  os.(*File).readdirnames
         0     0% 83.86%      0.04s  0.63%  os.(*file).close
         0     0% 83.86%      0.49s  7.68%  os.Lstat
         0     0% 83.86%      0.04s  0.63%  os.NewFile
         0     0% 83.86%      0.49s  7.68%  os.Open
         0     0% 83.86%      0.49s  7.68%  os.OpenFile
         0     0% 83.86%      0.24s  3.76%  os.Stat
         0     0% 83.86%      0.05s  0.78%  path/filepath.Join
         0     0% 83.86%      0.21s  3.29%  runtime.(*mcache).nextFree
         0     0% 83.86%      0.19s  2.98%  runtime.(*mcache).nextFree.func1
         0     0% 83.86%      0.19s  2.98%  runtime.(*mcache).refill
         0     0% 83.86%      0.19s  2.98%  runtime.(*mcentral).cacheSpan
         0     0% 83.86%      0.15s  2.35%  runtime.(*mcentral).grow
         0     0% 83.86%      0.12s  1.88%  runtime.(*mheap).alloc
         0     0% 83.86%      0.06s  0.94%  runtime.bgsweep
         0     0% 83.86%      0.10s  1.57%  runtime.blockevent
         0     0% 83.86%      0.11s  1.72%  runtime.callers
         0     0% 83.86%      0.11s  1.72%  runtime.callers.func1
         0     0% 83.86%      0.05s  0.78%  runtime.chansend
         0     0% 83.86%      0.05s  0.78%  runtime.chansend1
         0     0% 83.86%      0.13s  2.04%  runtime.copystack
         0     0% 83.86%      0.10s  1.57%  runtime.futexsleep
         0     0% 83.86%      0.06s  0.94%  runtime.futexwakeup
         0     0% 83.86%      0.92s 14.42%  runtime.gcBgMarkWorker.func2
         0     0% 83.86%      5.99s 93.89%  runtime.goexit
         0     0% 83.86%      0.06s  0.94%  runtime.gosweepone
         0     0% 83.86%      0.05s  0.78%  runtime.gosweepone.func1
         0     0% 83.86%      0.05s  0.78%  runtime.markroot.func1
         0     0% 83.86%      0.16s  2.51%  runtime.mcall
         0     0% 83.86%      0.04s  0.63%  runtime.memhash
         0     0% 83.86%      0.12s  1.88%  runtime.morestack
         0     0% 83.86%      0.09s  1.41%  runtime.mstart
         0     0% 83.86%      0.09s  1.41%  runtime.mstart1
         0     0% 83.86%      0.06s  0.94%  runtime.newarray
         0     0% 83.86%      0.23s  3.61%  runtime.newobject
         0     0% 83.86%      0.12s  1.88%  runtime.newstack
         0     0% 83.86%      0.04s  0.63%  runtime.notetsleep
         0     0% 83.86%      0.04s  0.63%  runtime.notetsleep_internal
         0     0% 83.86%      0.05s  0.78%  runtime.notewakeup
         0     0% 83.86%      0.15s  2.35%  runtime.park_m
         0     0% 83.86%      0.15s  2.35%  runtime.rawstringtmp
