49557.16kB of 49557.16kB total (  100%)
  512.16kB  1.03% 89.67%  1024.16kB  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api/v1.(*PodSpec).Unmarshal
  512.09kB  1.03% 90.70%   512.09kB  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/server/stats.(*volumeStatCalculator).calcAndStoreStats
  512.08kB  1.03% 91.73%   512.08kB  1.03%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).VarPF
  512.05kB  1.03% 92.77%   512.05kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.newContainerData
  512.05kB  1.03% 93.80%  1024.37kB  2.07%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api/v1.(*PersistentVolumeSpec).Unmarshal
  512.05kB  1.03% 94.83%   512.05kB  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/kuberuntime.(*kubeGenericRuntimeManager).toKubeContainer
  512.04kB  1.03% 95.87%  5123.55kB 10.34%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.GetStats
  512.04kB  1.03% 96.90%   512.04kB  1.03%  syscall.ByteSliceFromString
  512.02kB  1.03% 97.93%   512.02kB  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api/v1.DeepCopy_v1_SecurityContext
  512.02kB  1.03% 98.97%   512.02kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/libcontainer.setCpuStats
  512.01kB  1.03%   100%   512.01kB  1.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/api/v1.(*PodSecurityContext).Unmarshal
         0     0%   100%  3597.83kB  7.26%  bytes.(*Buffer).ReadFrom
         0     0%   100%   971.07kB  1.96%  bytes.(*Buffer).WriteString
         0     0%   100%   971.07kB  1.96%  bytes.(*Buffer).grow
         0     0%   100%  3075.84kB  6.21%  crypto/tls.(*Conn).Handshake
         0     0%   100%  3075.84kB  6.21%  crypto/tls.(*Conn).clientHandshake
         0     0%   100%  3075.84kB  6.21%  crypto/tls.(*clientHandshakeState).doFullHandshake
         0     0%   100%  3075.84kB  6.21%  crypto/x509.(*CertPool).AppendCertsFromPEM
         0     0%   100%  3075.84kB  6.21%  crypto/x509.(*Certificate).Verify
         0     0%   100%  2049.84kB  4.14%  crypto/x509.ParseCertificate
         0     0%   100%  3075.84kB  6.21%  crypto/x509.initSystemRoots
         0     0%   100%  3075.84kB  6.21%  crypto/x509.loadSystemRoots
         0     0%   100%  3075.84kB  6.21%  crypto/x509.systemRootsPool
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*Decoder).Decode
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*decodeState).literal
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*decodeState).literalStore
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*decodeState).object
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*decodeState).unmarshal
         0     0%   100%  1024.08kB  2.07%  encoding/json.(*decodeState).value
         0     0%   100%   512.34kB  1.03%  fmt.Sprintf
         0     0%   100%   609.50kB  1.23%  github.com/openshift/origin/pkg/auth/server/errorpage.init
         0     0%   100%   609.50kB  1.23%  github.com/openshift/origin/pkg/auth/server/selectprovider.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/build/apis/build/validation.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/build/builder.init
         0     0%   100%  1024.69kB  2.07%  github.com/openshift/origin/pkg/build/builder/cmd.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/build/controller/strategy.init
         0     0%   100%  2049.94kB  4.14%  github.com/openshift/origin/pkg/cmd/infra/builder.init
         0     0%   100%  2048.63kB  4.13%  github.com/openshift/origin/pkg/cmd/openshift.CommandFor
         0     0%   100%  2048.63kB  4.13%  github.com/openshift/origin/pkg/cmd/openshift.NewCommandOpenShift
         0     0%   100%  8907.63kB 17.97%  github.com/openshift/origin/pkg/cmd/openshift.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/cmd/server/admin.NewCommandCreateServerCert
         0     0%   100%  1731.02kB  3.49%  github.com/openshift/origin/pkg/cmd/server/admin.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/cmd/server/api.init
         0     0%   100%   512.02kB  1.03%  github.com/openshift/origin/pkg/cmd/server/kubernetes/master.init
         0     0%   100%  1154.75kB  2.33%  github.com/openshift/origin/pkg/cmd/server/kubernetes/node.(*NodeConfig).RunKubelet.func1
         0     0%   100%   513.12kB  1.04%  github.com/openshift/origin/pkg/cmd/server/origin.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/cmd/server/origin/controller.init
         0     0%   100%   512.02kB  1.03%  github.com/openshift/origin/pkg/cmd/server/origin/rest.init
         0     0%   100%   512.17kB  1.03%  github.com/openshift/origin/pkg/cmd/server/start.NewCommandStartAllInOne
         0     0%   100%  6344.13kB 12.80%  github.com/openshift/origin/pkg/cmd/server/start.init
         0     0%   100%   512.17kB  1.03%  github.com/openshift/origin/pkg/cmd/server/start/kubernetes.NewCommand
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/image/apis/image/validation.init
         0     0%   100%   518.02kB  1.05%  github.com/openshift/origin/pkg/network/common.RunEventQueue
         0     0%   100%   518.02kB  1.05%  github.com/openshift/origin/pkg/network/common.newEventQueue
         0     0%   100%   518.02kB  1.05%  github.com/openshift/origin/pkg/network/node.(*nodeVNIDMap).(github.com/openshift/origin/pkg/network/node.watchNetNamespaces)-fm
         0     0%   100%   518.02kB  1.05%  github.com/openshift/origin/pkg/network/node.(*nodeVNIDMap).watchNetNamespaces
         0     0%   100%  1024.38kB  2.07%  github.com/openshift/origin/pkg/oc/admin.NewCommandAdmin
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/pkg/oc/admin/cert.NewCmdCert
         0     0%   100%  1024.42kB  2.07%  github.com/openshift/origin/pkg/oc/cli.NewCommandCLI
         0     0%   100%   512.08kB  1.03%  github.com/openshift/origin/pkg/oc/cli/cmd.NewCmdNewApplication
         0     0%   100%  1025.25kB  2.07%  github.com/openshift/origin/pkg/oc/cli/cmd.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/informers/internalversion.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/informers/internalversion/internalinterfaces.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/internalclientset.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/internalclientset/scheme.init
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/internalclientset/scheme.init.1
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/pkg/template/generated/internalclientset/typed/template/internalversion.init
         0     0%   100%   512.02kB  1.03%  github.com/openshift/origin/pkg/util/restoptions.init
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws.init
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/aws/aws-sdk-go/aws/endpoints.init
         0     0%   100%  1048.19kB  2.12%  github.com/openshift/origin/vendor/github.com/beorn7/perks/quantile.(*Stream).Insert
         0     0%   100%  1048.19kB  2.12%  github.com/openshift/origin/vendor/github.com/beorn7/perks/quantile.(*Stream).flush
         0     0%   100%  1048.19kB  2.12%  github.com/openshift/origin/vendor/github.com/beorn7/perks/quantile.(*Stream).insert
         0     0%   100%   512.62kB  1.03%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext.init
         0     0%   100%   512.62kB  1.03%  github.com/openshift/origin/vendor/github.com/chai2010/gettext-go/gettext/po.init
         0     0%   100%  1024.08kB  2.07%  github.com/openshift/origin/vendor/github.com/docker/engine-api/client.(*Client).ContainerInspect
         0     0%   100%  4096.84kB  8.27%  github.com/openshift/origin/vendor/github.com/gogo/protobuf/proto.Unmarshal
         0     0%   100%  4096.84kB  8.27%  github.com/openshift/origin/vendor/github.com/gogo/protobuf/proto.UnmarshalMerge
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.Unmarshal
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/github.com/golang/protobuf/proto.UnmarshalMerge
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/api.init
         0     0%   100%   512.28kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/cache/memory.(*InMemoryCache).AddStats
         0     0%   100%   512.28kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/cache/memory.(*containerCache).AddStats
         0     0%   100%  2560.35kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container.NewContainerHandler
         0     0%   100%   565.76kB  1.14%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.(*InotifyWatcher).AddWatch
         0     0%   100%  2562.25kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListContainers
         0     0%   100%  2562.25kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.ListDirectories
         0     0%   100%  1024.17kB  2.07%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/common.MakeCgroupPaths
         0     0%   100%  3586.24kB  7.24%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerContainerHandler).GetStats
         0     0%   100%  1536.18kB  3.10%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.(*dockerFactory).NewContainerHandler
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.init
         0     0%   100%  1536.18kB  3.10%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/docker.newDockerContainerHandler
         0     0%   100%  1537.31kB  3.10%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).GetStats
         0     0%   100%  2562.25kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawContainerHandler).ListContainers
         0     0%   100%  1024.17kB  2.07%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.(*rawFactory).NewContainerHandler
         0     0%   100%  1024.17kB  2.07%  github.com/openshift/origin/vendor/github.com/google/cadvisor/container/raw.newRawContainerHandler
         0     0%   100%     2926kB  5.90%  github.com/openshift/origin/vendor/github.com/google/cadvisor/http.init
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/machine.init
         0     0%   100%  5635.84kB 11.37%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeeping
         0     0%   100%  5635.84kB 11.37%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).housekeepingTick
         0     0%   100%  5635.84kB 11.37%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*containerData).updateStats
         0     0%   100%   512.14kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).Start
         0     0%   100%  3072.41kB  6.20%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).createContainer
         0     0%   100%  3072.41kB  6.20%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).createContainerLocked
         0     0%   100%  3074.39kB  6.20%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).detectSubcontainers
         0     0%   100%  2562.25kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).getContainersDiff
         0     0%   100%  2562.25kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).globalHousekeeping
         0     0%   100%  2560.27kB  5.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.(*manager).watchForNewContainers.func1
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager.init
         0     0%   100%   565.76kB  1.14%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager/watcher/raw.(*rawContainerWatcher).Start.func1
         0     0%   100%   565.76kB  1.14%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager/watcher/raw.(*rawContainerWatcher).processEvent
         0     0%   100%   565.76kB  1.14%  github.com/openshift/origin/vendor/github.com/google/cadvisor/manager/watcher/raw.(*rawContainerWatcher).watchDirectory
         0     0%   100%  2413.56kB  4.87%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.Asset
         0     0%   100%  2413.56kB  4.87%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.bindataRead
         0     0%   100%  2413.56kB  4.87%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.init
         0     0%   100%  1184.27kB  2.39%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJs
         0     0%   100%  1184.27kB  2.39%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsJsGchartsJsBytes
         0     0%   100%   578.66kB  1.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsStylesBootstrap311MinCss
         0     0%   100%   578.66kB  1.17%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsStylesBootstrap311MinCssBytes
         0     0%   100%   650.62kB  1.31%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsStylesContainersCss
         0     0%   100%   650.62kB  1.31%  github.com/openshift/origin/vendor/github.com/google/cadvisor/pages/static.pagesAssetsStylesContainersCssBytes
         0     0%   100%   512.44kB  1.03%  github.com/openshift/origin/vendor/github.com/google/cadvisor/utils/cloudinfo.init
         0     0%   100%  4658.18kB  9.40%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).GetMetricWithLabelValues
         0     0%   100%  4658.18kB  9.40%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).WithLabelValues
         0     0%   100%  4658.18kB  9.40%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*MetricVec).getOrCreateMetricWithLabelValues
         0     0%   100%  4658.18kB  9.40%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*SummaryVec).WithLabelValues
         0     0%   100%  1048.19kB  2.12%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*summary).asyncFlush.func1
         0     0%   100%  1048.19kB  2.12%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*summary).flushColdBuf
         0     0%   100%  4144.18kB  8.36%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.(*summary).newStream
         0     0%   100%  4658.18kB  9.40%  github.com/openshift/origin/vendor/github.com/prometheus/client_golang/prometheus.NewSummaryVec.func1
         0     0%   100%   512.08kB  1.03%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolVar
         0     0%   100%   512.08kB  1.03%  github.com/openshift/origin/vendor/github.com/spf13/pflag.(*FlagSet).BoolVarP
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/property.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/vim25.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/vim25/methods.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/vim25/soap.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/vim25/types.init
         0     0%   100%   659.99kB  1.33%  github.com/openshift/origin/vendor/github.com/vmware/govmomi/vim25/types.init.3329
         0     0%   100%   565.76kB  1.14%  github.com/openshift/origin/vendor/golang.org/x/exp/inotify.(*Watcher).AddWatch
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*ClientConn).readLoop
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*Framer).ReadFrame
         0     0%   100%   809.97kB  1.63%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*Transport).getBodyWriterState.func1
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*clientConnReadLoop).run
         0     0%   100%   809.97kB  1.63%  github.com/openshift/origin/vendor/golang.org/x/net/http2.(*clientStream).writeRequestBody
         0     0%   100%  1548.61kB  3.12%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).handleStream
         0     0%   100%  1548.61kB  3.12%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).processUnaryRPC
         0     0%   100%  1548.61kB  3.12%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*Server).serveStreams.func1.1
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.(*protoCodec).Unmarshal
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.Invoke
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.invoke
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.protoCodec.Unmarshal
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.recv
         0     0%   100%  2560.72kB  5.17%  github.com/openshift/origin/vendor/google.golang.org/grpc.recvResponse
         0     0%   100%   513.56kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.(*DefaultRESTMapper).Add
         0     0%   100%  1025.59kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/meta.NewDefaultRESTMapperFromScheme
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/validation.ValidateObjectMeta
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/api/validation.ValidateObjectMetaAccessor
         0     0%   100%  1537.93kB  3.10%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).Enable
         0     0%   100%  1537.93kB  3.10%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).RegisterAndEnable
         0     0%   100%  1025.59kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apimachinery/announced.(*GroupMetaFactory).newRESTMapper
         0     0%   100%  2048.31kB  4.13%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apis/meta/v1.(*ObjectMeta).Unmarshal
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apis/meta/v1.AddConversionFuncs
         0     0%   100%  1026.35kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apis/meta/v1.AddToGroupVersion
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/apis/meta/v1/validation.ValidateLabels
         0     0%   100%  1024.26kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).DeepCopy
         0     0%   100%  1024.26kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Cloner).deepCopy
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.(*Converter).RegisterConversionFunc
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/conversion.ConversionFuncs.Add
         0     0%   100%      514kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddConversionFuncs
         0     0%   100%  1024.52kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddKnownTypeWithName
         0     0%   100%  1024.52kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddKnownTypes
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).AddUnversionedTypes
         0     0%   100%  1024.26kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).Copy
         0     0%   100%  1024.26kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).DeepCopy
         0     0%   100%   512.23kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).New
         0     0%   100%   512.23kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).UnsafeConvertToVersion
         0     0%   100%   512.23kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*Scheme).convertToVersion
         0     0%   100%  1024.52kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme
         0     0%   100%  1024.52kB  2.07%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.(*SchemeBuilder).AddToScheme-fm
         0     0%   100%  3072.70kB  6.20%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.Decode
         0     0%   100%   512.23kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime.unsafeObjectConvertor.ConvertToVersion
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer.NewCodecFactory
         0     0%   100%  4096.84kB  8.27%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/protobuf.(*Serializer).Decode
         0     0%   100%  4096.84kB  8.27%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/protobuf.unmarshalToObject
         0     0%   100%  2560.54kB  5.17%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.(*DirectDecoder).Decode
         0     0%   100%  2048.54kB  4.13%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.(*codec).Decode
         0     0%   100%  2560.54kB  5.17%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/runtime/serializer/versioning.DirectDecoder.Decode
         0     0%   100%   513.12kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/sets.NewString
         0     0%   100%   513.12kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/sets.String.Insert
         0     0%   100%      515kB  1.04%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/validation.IsValidLabelValue
         0     0%   100%   518.02kB  1.05%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Forever
         0     0%   100% 10268.58kB 20.72%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil
         0     0%   100% 10268.58kB 20.72%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.JitterUntil.func1
         0     0%   100%  9756.49kB 19.69%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/util/wait.Until
         0     0%   100%  3072.70kB  6.20%  github.com/openshift/origin/vendor/k8s.io/apimachinery/pkg/watch.(*StreamWatcher).receive
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/admission.init
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/admission.init.1
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/apis/apiserver/install.Install
         0     0%   100%   512.34kB  1.03%  github.com/openshift/origin/vendor/k8s.io/apiserver/pkg/apis/apiserver/v1alpha1.addKnownTypes
         0     0%   100%  1536.38kB  3.10%  github.com/openshift/origin/vendor/k8s.io/client-go/rest.Result.Into
         0     0%   100%  3072.70kB  6.20%  github.com/openshift/origin/vendor/k8s.io/client-go/rest/watch.(*Decoder).Decode
         0     0%   100%   521.05kB  1.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*Reflector).ListAndWatch
         0     0%   100%   521.05kB  1.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*Reflector).Run.func1
         0     0%   100%   521.05kB  1.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*Reflector).watchHandler
         0     0%   100%   521.05kB  1.05%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*cache).Add
         0     0%   100%  1036.04kB  2.09%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*controller).Run
         0     0%   100%  1036.04kB  2.09%  github.com/openshift/origin/vendor/k8s.io/client-go/tools/cache.(*sharedIndexInformer).Run
